,gene,export,import,pair,cell_type,mean,std,n,frac_nonzero
2843,ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,1,0.0,0.0,21161,0.0
2844,ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,1,0.0,0.0,21161,0.0
2845,ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,1,0.0,0.0,21161,0.0
2846,ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,1,0.0,0.0,21161,0.0
2847,ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,1,0.0,0.0,21161,0.0
2848,ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,1,0.0,0.0,21161,0.0
2849,ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,1,0.0,0.0,21161,0.0
2850,ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,1,0.0,0.0,21161,0.0
2851,ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,1,0.0,0.0,21161,0.0
2852,ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,1,0.0,0.0,21161,0.0
2853,ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,1,0.0,0.0,21161,0.0
2854,ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,2,-4.564433e-08,2.4024152e-08,19889,1.0
2855,ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,2,0.0,0.0,19889,0.0
2856,ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,2,-4.4790514e-07,1.15214114e-07,19889,1.0
2857,ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,2,0.0,0.0,19889,0.0
2858,ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,2,0.0,0.0,19889,0.0
2859,ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,2,0.0,0.0,19889,0.0
2860,ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,2,-3.6685e-08,1.2882585e-08,19889,1.0
2861,ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,2,2.1668184e-08,1.1206944e-08,19889,1.0
2862,ENTPD1,CD38,CD38,CD38@CD38,2,3.761022e-09,1.6453459e-09,19889,1.0
2863,ENTPD1,TAP1,ATP7B,TAP1@ATP7B,2,0.0,0.0,19889,0.0
2864,ENTPD1,ATP7A,TAP1,ATP7A@TAP1,2,-2.575585e-09,7.1266587e-10,19889,1.0
2865,ENTPD1,TAP1,TAP1,TAP1@TAP1,2,-1.789871e-07,7.492927e-08,19889,1.0
2866,ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,2,0.0,0.0,19889,0.0
2867,ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,2,0.0,0.0,19889,0.0
2868,ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,2,0.0,0.0,19889,0.0
2869,ENTPD1,CD36,CD36,CD36@CD36,2,2.935967e-07,6.581032e-08,19889,1.0
2870,ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,2,-2.5250202e-08,1.7302806e-08,19889,1.0
2871,ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,2,1.8078569e-07,4.0891802e-08,19889,1.0
2872,ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,2,-3.0063376e-08,1.18437224e-08,19889,1.0
2873,ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,2,6.967761e-08,3.509072e-08,19889,1.0
2874,ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,2,4.1102153e-09,1.4312176e-09,19889,1.0
2875,ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,2,0.0,0.0,19889,0.0
2876,ENTPD1,CD36,MSR1,CD36@MSR1,2,3.2344917e-07,6.5435046e-08,19889,1.0
2877,ENTPD1,MSR1,CD36,MSR1@CD36,2,3.2673685e-07,1.3020417e-07,19889,1.0
2878,ENTPD1,CD36,CPT1A,CD36@CPT1A,2,5.0147055e-08,3.307658e-08,19889,1.0
2879,ENTPD1,CPT1A,CD36,CPT1A@CD36,2,-7.6452285e-09,2.01557e-09,19889,1.0
2880,ENTPD1,MSR1,MSR1,MSR1@MSR1,2,2.3140991e-07,1.11685814e-07,19889,1.0
2881,ENTPD1,CPT1A,MSR1,CPT1A@MSR1,2,-1.2806615e-09,5.463242e-10,19889,1.0
2882,ENTPD1,MSR1,CPT1A,MSR1@CPT1A,2,-2.4009763e-08,1.4909705e-08,19889,1.0
2883,ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,2,0.0,0.0,19889,0.0
2884,ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,2,0.0,0.0,19889,0.0
2885,ENTPD1,LRP1,LRP1,LRP1@LRP1,2,0.0,0.0,19889,0.0
2886,ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,2,8.8614085e-09,2.210285e-09,19889,1.0
2887,ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,2,1.6417378e-08,5.6002802e-09,19889,1.0
2888,ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,2,-3.1519656e-07,1.03170954e-07,19889,1.0
2889,ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,2,1.6811122e-09,4.756573e-10,19889,1.0
2890,ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,2,5.2232444e-08,1.6331818e-08,19889,1.0
2891,ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,2,0.0,0.0,19889,0.0
2892,ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,2,0.0,0.0,19889,0.0
2893,ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,2,0.0,0.0,19889,0.0
2894,ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,2,2.7041958e-10,1.1897604e-10,19889,1.0
2895,ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,2,0.0,0.0,19889,0.0
2896,ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,2,0.0,0.0,19889,0.0
2897,ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,2,0.0,0.0,19889,0.0
2898,ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,2,0.0,0.0,19889,0.0
2899,ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,2,0.0,0.0,19889,0.0
2900,ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,2,0.0,0.0,19889,0.0
2901,ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,2,0.0,0.0,19889,0.0
2902,ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,2,4.225238e-10,2.347216e-10,19889,1.0
2903,ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,2,2.9583719e-08,6.3710144e-09,19889,1.0
2904,ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,2,5.7612894e-11,2.4678933e-11,19889,1.0
2905,ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,2,0.0,0.0,19889,0.0
2906,ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,2,9.416026e-09,3.1748195e-09,19889,1.0
2907,ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,2,6.820078e-09,1.3474404e-09,19889,1.0
2908,ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,2,5.7902048e-09,3.0608134e-09,19889,1.0
2909,ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,2,-1.2796335e-08,4.8753157e-09,19889,1.0
2910,ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,2,-4.179245e-08,1.867514e-08,19889,1.0
2911,ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,2,-1.0127947e-07,3.429856e-08,19889,1.0
2912,ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,2,0.0,0.0,19889,0.0
2913,ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,2,3.77024e-09,1.0467004e-09,19889,1.0
2914,ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,2,3.4687076e-08,1.0404005e-08,19889,1.0
2915,ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,2,0.0,0.0,19889,0.0
2916,ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,2,0.0,0.0,19889,0.0
2917,ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,3,0.0,0.0,6530,0.0
2918,ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,3,0.0,0.0,6530,0.0
2919,ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,3,0.0,0.0,6530,0.0
2920,ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,3,0.0,0.0,6530,0.0
2921,ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,3,0.0,0.0,6530,0.0
2922,ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,3,0.0,0.0,6530,0.0
2923,ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,3,0.0,0.0,6530,0.0
2924,ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,3,0.0,0.0,6530,0.0
2925,ENTPD1,CD38,CD38,CD38@CD38,3,0.0,0.0,6530,0.0
2926,ENTPD1,TAP1,ATP7B,TAP1@ATP7B,3,0.0,0.0,6530,0.0
2927,ENTPD1,ATP7A,TAP1,ATP7A@TAP1,3,0.0,0.0,6530,0.0
2928,ENTPD1,TAP1,TAP1,TAP1@TAP1,3,0.0,0.0,6530,0.0
2929,ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,3,0.0,0.0,6530,0.0
2930,ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,3,0.0,0.0,6530,0.0
2931,ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,3,0.0,0.0,6530,0.0
2932,ENTPD1,CD36,CD36,CD36@CD36,3,0.0,0.0,6530,0.0
2933,ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,3,0.0,0.0,6530,0.0
2934,ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,3,0.0,0.0,6530,0.0
2935,ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,3,0.0,0.0,6530,0.0
2936,ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,3,0.0,0.0,6530,0.0
2937,ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,3,0.0,0.0,6530,0.0
2938,ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,3,0.0,0.0,6530,0.0
2939,ENTPD1,CD36,MSR1,CD36@MSR1,3,0.0,0.0,6530,0.0
2940,ENTPD1,MSR1,CD36,MSR1@CD36,3,0.0,0.0,6530,0.0
2941,ENTPD1,CD36,CPT1A,CD36@CPT1A,3,0.0,0.0,6530,0.0
2942,ENTPD1,CPT1A,CD36,CPT1A@CD36,3,0.0,0.0,6530,0.0
2943,ENTPD1,MSR1,MSR1,MSR1@MSR1,3,0.0,0.0,6530,0.0
2944,ENTPD1,CPT1A,MSR1,CPT1A@MSR1,3,0.0,0.0,6530,0.0
2945,ENTPD1,MSR1,CPT1A,MSR1@CPT1A,3,0.0,0.0,6530,0.0
2946,ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,3,0.0,0.0,6530,0.0
2947,ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,3,0.0,0.0,6530,0.0
2948,ENTPD1,LRP1,LRP1,LRP1@LRP1,3,0.0,0.0,6530,0.0
2949,ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,3,0.0,0.0,6530,0.0
2950,ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,3,0.0,0.0,6530,0.0
2951,ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,3,0.0,0.0,6530,0.0
2952,ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,3,0.0,0.0,6530,0.0
2953,ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,3,0.0,0.0,6530,0.0
2954,ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,3,0.0,0.0,6530,0.0
2955,ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,3,0.0,0.0,6530,0.0
2956,ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,3,0.0,0.0,6530,0.0
2957,ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,3,0.0,0.0,6530,0.0
2958,ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,3,0.0,0.0,6530,0.0
2959,ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,3,0.0,0.0,6530,0.0
2960,ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,3,0.0,0.0,6530,0.0
2961,ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,3,0.0,0.0,6530,0.0
2962,ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,3,0.0,0.0,6530,0.0
2963,ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,3,0.0,0.0,6530,0.0
2964,ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,3,0.0,0.0,6530,0.0
2965,ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,3,0.0,0.0,6530,0.0
2966,ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,3,0.0,0.0,6530,0.0
2967,ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,3,0.0,0.0,6530,0.0
2968,ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,3,0.0,0.0,6530,0.0
2969,ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,3,0.0,0.0,6530,0.0
2970,ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,3,0.0,0.0,6530,0.0
2971,ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,3,0.0,0.0,6530,0.0
2972,ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,3,0.0,0.0,6530,0.0
2973,ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,3,0.0,0.0,6530,0.0
2974,ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,3,0.0,0.0,6530,0.0
2975,ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,3,0.0,0.0,6530,0.0
2976,ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,3,0.0,0.0,6530,0.0
2977,ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,3,0.0,0.0,6530,0.0
2978,ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,3,0.0,0.0,6530,0.0
2979,ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,3,0.0,0.0,6530,0.0
2980,ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,4,2.1452257e-07,6.628422e-08,5688,1.0
2981,ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,4,-1.3939182e-07,1.498544e-08,5688,1.0
2982,ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,4,0.0,0.0,5688,0.0
2983,ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,4,-8.721916e-08,4.6310604e-09,5688,1.0
2984,ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,4,3.6169947e-08,1.9017508e-09,5688,1.0
2985,ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,4,7.068068e-08,2.54842e-08,5688,1.0
2986,ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,4,3.1403374e-07,7.328143e-08,5688,1.0
2987,ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,4,3.673332e-06,1.0004592e-06,5688,1.0
2988,ENTPD1,CD38,CD38,CD38@CD38,4,0.0,0.0,5688,0.0
2989,ENTPD1,TAP1,ATP7B,TAP1@ATP7B,4,1.2094709e-07,2.2683956e-08,5688,1.0
2990,ENTPD1,ATP7A,TAP1,ATP7A@TAP1,4,2.1457338e-07,8.090426e-08,5688,1.0
2991,ENTPD1,TAP1,TAP1,TAP1@TAP1,4,4.687125e-06,5.538052e-07,5688,1.0
2992,ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,4,0.0,0.0,5688,0.0
2993,ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,4,2.0989184e-07,3.854023e-08,5688,1.0
2994,ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,4,1.0456844e-08,9.808386e-10,5688,1.0
2995,ENTPD1,CD36,CD36,CD36@CD36,4,-3.9260195e-07,9.100445e-08,5688,1.0
2996,ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,4,0.0,0.0,5688,0.0
2997,ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,4,1.213412e-06,1.3380081e-07,5688,1.0
2998,ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,4,-3.4714424e-06,7.9862855e-07,5688,1.0
2999,ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,4,0.0,0.0,5688,0.0
3000,ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,4,0.0,0.0,5688,0.0
3001,ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,4,2.9983892e-07,7.995023e-08,5688,1.0
3002,ENTPD1,CD36,MSR1,CD36@MSR1,4,0.0,0.0,5688,0.0
3003,ENTPD1,MSR1,CD36,MSR1@CD36,4,-4.945473e-08,3.0443639e-09,5688,1.0
3004,ENTPD1,CD36,CPT1A,CD36@CPT1A,4,8.225475e-08,2.7267308e-08,5688,1.0
3005,ENTPD1,CPT1A,CD36,CPT1A@CD36,4,-2.5482348e-07,4.663484e-08,5688,1.0
3006,ENTPD1,MSR1,MSR1,MSR1@MSR1,4,8.745832e-08,1.1055412e-08,5688,1.0
3007,ENTPD1,CPT1A,MSR1,CPT1A@MSR1,4,0.0,0.0,5688,0.0
3008,ENTPD1,MSR1,CPT1A,MSR1@CPT1A,4,9.098467e-07,1.216263e-07,5688,1.0
3009,ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,4,1.03183275e-08,1.1956202e-09,5688,1.0
3010,ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,4,0.0,0.0,5688,0.0
3011,ENTPD1,LRP1,LRP1,LRP1@LRP1,4,-3.7318068e-07,4.5557687e-08,5688,1.0
3012,ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,4,8.489292e-07,4.7790305e-08,5688,1.0
3013,ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,4,2.0332018e-07,2.5254133e-08,5688,1.0
3014,ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,4,-3.6004664e-07,1.0262336e-07,5688,1.0
3015,ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,4,8.647946e-07,6.858187e-08,5688,1.0
3016,ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,4,1.9852087e-07,3.358845e-08,5688,1.0
3017,ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,4,-1.1187105e-07,1.4120825e-08,5688,1.0
3018,ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,4,0.0,0.0,5688,0.0
3019,ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,4,-5.155875e-08,1.30421975e-08,5688,1.0
3020,ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,4,0.0,0.0,5688,0.0
3021,ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,4,6.802755e-08,1.6110667e-08,5688,1.0
3022,ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,4,6.605135e-08,1.5716063e-08,5688,1.0
3023,ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,4,7.215244e-08,2.3629854e-08,5688,1.0
3024,ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,4,5.8314537e-08,1.9654001e-08,5688,1.0
3025,ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,4,1.576966e-07,7.6194034e-08,5688,1.0
3026,ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,4,6.207314e-08,9.448948e-09,5688,1.0
3027,ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,4,3.6602296e-07,1.1419095e-07,5688,1.0
3028,ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,4,4.9846034e-07,5.9363902e-08,5688,1.0
3029,ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,4,1.419889e-06,8.320664e-08,5688,1.0
3030,ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,4,1.3016084e-06,2.271158e-07,5688,1.0
3031,ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,4,9.596537e-07,1.019975e-07,5688,1.0
3032,ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,4,9.263567e-08,1.3238741e-08,5688,1.0
3033,ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,4,0.0,0.0,5688,0.0
3034,ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,4,1.91692e-07,5.7112622e-08,5688,1.0
3035,ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,4,1.5393763e-06,2.0385849e-07,5688,1.0
3036,ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,4,0.0,0.0,5688,0.0
3037,ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,4,0.0,0.0,5688,0.0
3038,ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,4,1.00757205e-07,1.745341e-08,5688,1.0
3039,ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,4,1.5660794e-07,2.4087942e-08,5688,1.0
3040,ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,4,0.0,0.0,5688,0.0
3041,ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,4,2.6357068e-07,5.5587613e-08,5688,1.0
3042,ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,4,3.4593623e-07,5.6361586e-08,5688,1.0
3043,ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,5,0.0,0.0,5153,0.0
3044,ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,5,0.0,0.0,5153,0.0
3045,ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,5,0.0,0.0,5153,0.0
3046,ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,5,0.0,0.0,5153,0.0
3047,ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,5,0.0,0.0,5153,0.0
3048,ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,5,0.0,0.0,5153,0.0
3049,ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,5,0.0,0.0,5153,0.0
3050,ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,5,0.0,0.0,5153,0.0
3051,ENTPD1,CD38,CD38,CD38@CD38,5,0.0,0.0,5153,0.0
3052,ENTPD1,TAP1,ATP7B,TAP1@ATP7B,5,0.0,0.0,5153,0.0
3053,ENTPD1,ATP7A,TAP1,ATP7A@TAP1,5,0.0,0.0,5153,0.0
3054,ENTPD1,TAP1,TAP1,TAP1@TAP1,5,0.0,0.0,5153,0.0
3055,ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,5,0.0,0.0,5153,0.0
3056,ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,5,0.0,0.0,5153,0.0
3057,ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,5,0.0,0.0,5153,0.0
3058,ENTPD1,CD36,CD36,CD36@CD36,5,0.0,0.0,5153,0.0
3059,ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,5,0.0,0.0,5153,0.0
3060,ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,5,0.0,0.0,5153,0.0
3061,ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,5,0.0,0.0,5153,0.0
3062,ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,5,0.0,0.0,5153,0.0
3063,ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,5,0.0,0.0,5153,0.0
3064,ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,5,0.0,0.0,5153,0.0
3065,ENTPD1,CD36,MSR1,CD36@MSR1,5,0.0,0.0,5153,0.0
3066,ENTPD1,MSR1,CD36,MSR1@CD36,5,0.0,0.0,5153,0.0
3067,ENTPD1,CD36,CPT1A,CD36@CPT1A,5,0.0,0.0,5153,0.0
3068,ENTPD1,CPT1A,CD36,CPT1A@CD36,5,0.0,0.0,5153,0.0
3069,ENTPD1,MSR1,MSR1,MSR1@MSR1,5,0.0,0.0,5153,0.0
3070,ENTPD1,CPT1A,MSR1,CPT1A@MSR1,5,0.0,0.0,5153,0.0
3071,ENTPD1,MSR1,CPT1A,MSR1@CPT1A,5,0.0,0.0,5153,0.0
3072,ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,5,0.0,0.0,5153,0.0
3073,ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,5,0.0,0.0,5153,0.0
3074,ENTPD1,LRP1,LRP1,LRP1@LRP1,5,0.0,0.0,5153,0.0
3075,ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,5,0.0,0.0,5153,0.0
3076,ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,5,0.0,0.0,5153,0.0
3077,ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,5,0.0,0.0,5153,0.0
3078,ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,5,0.0,0.0,5153,0.0
3079,ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,5,0.0,0.0,5153,0.0
3080,ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,5,0.0,0.0,5153,0.0
3081,ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,5,0.0,0.0,5153,0.0
3082,ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,5,0.0,0.0,5153,0.0
3083,ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,5,0.0,0.0,5153,0.0
3084,ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,5,0.0,0.0,5153,0.0
3085,ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,5,0.0,0.0,5153,0.0
3086,ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,5,0.0,0.0,5153,0.0
3087,ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,5,0.0,0.0,5153,0.0
3088,ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,5,0.0,0.0,5153,0.0
3089,ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,5,0.0,0.0,5153,0.0
3090,ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,5,0.0,0.0,5153,0.0
