gene,tf,cell_type,mean,std,n
ATP1A1,TWIST2,Endothelial_lymphatic,0.08046952,0.0005291787,41
ATP1A1,USF1,Endothelial_lymphatic,-0.038036432,0.00027459158,41
ATP1A1,VDR,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,WT1,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,XBP1,Endothelial_lymphatic,-0.09467017,0.00057881826,41
ATP1A1,YY1,Endothelial_lymphatic,-0.0048068003,1.3323678e-05,41
ATP1A1,ZBTB1,Endothelial_lymphatic,-0.0029837287,2.9860405e-05,41
ATP1A1,ZBTB16,Endothelial_lymphatic,-0.003245007,2.7898412e-05,41
ATP1A1,ZBTB33,Endothelial_lymphatic,-0.07934022,0.00056835875,41
ATP1A1,ZBTB4,Endothelial_lymphatic,-0.030432986,9.519424e-05,41
ATP1A1,ZEB1,Endothelial_lymphatic,-0.0027409755,1.6158587e-05,41
ATP1A1,ZFP57,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ZIC2,Endothelial_lymphatic,0.029390894,0.00028068665,41
ATP1A1,ZIC4,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,ZNF165,Endothelial_lymphatic,0.022770945,0.00017304484,41
ATP1A1,ZNF281,Endothelial_lymphatic,0.048583686,0.00031978302,41
ATP1A1,ZNF341,Endothelial_lymphatic,0.0,0.0,41
ATP1A1,AR,Endothelial_venous,-0.07509037,0.00051450136,49
ATP1A1,ARNT,Endothelial_venous,0.015633445,9.090912e-05,49
ATP1A1,ARNTL,Endothelial_venous,0.0,0.0,49
ATP1A1,ASCL2,Endothelial_venous,0.0,0.0,49
ATP1A1,ATF3,Endothelial_venous,-0.035673946,0.0002729463,49
ATP1A1,ATOH1,Endothelial_venous,-0.0022780497,1.7278207e-05,49
ATP1A1,ATOH7,Endothelial_venous,0.0,0.0,49
ATP1A1,BACH2,Endothelial_venous,0.0074523594,8.9577596e-05,49
ATP1A1,BATF,Endothelial_venous,0.19985066,0.00084661966,49
