cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
Fibroblast_CTF_S2,SLC16A1_SLC22A5,308,0.0,0.5221009413585004,,2.43237,-inf
Fibroblast_CTF_S2,SLC22A5_SLC22A5,308,0.012987012987012988,0.24498437628946848,18.863796974289073,1.6165819,-1.3431445807970581
Fibroblast_CTF_S2,SLC3A1_SLC3A1,308,0.0,0.0,,2.5993881,-inf
Fibroblast_CTF_S2,SLC40A1_SLC40A1,308,0.04220779220779221,0.7946736080037718,18.82765163578167,1.5102557,0.15154647212745798
Fibroblast_CTF_S2,SLC16A9_SLC22A5,308,0.0,0.0,,2.6002758,-inf
Fibroblast_CTF_S2,SLC12A2_SLC12A2,308,0.00974025974025974,0.2619360916755171,26.89210541201976,1.6092831,-1.9128154295656237
Fibroblast_CTF_S2,SLC12A2_SLC5A1,308,0.0,0.16068652614938345,,2.742365,-inf
Fibroblast_CTF_S2,CPT1A_CPT1A,308,0.03571428571428571,2.7994362605951855,46.99096257333922,0.801955,-0.9853532240355988
Fibroblast_CTF_S2,CPT1A_FABP5,308,0.0,2.434613615710616,,1.5720663,-inf
Fibroblast_CTF_S2,FABP5_FABP5,308,0.03571428571428571,0.9124653227299472,23.030108051358397,1.2342124,-0.3668814611241915
Fibroblast_CTF_S2,CD36_MSR1,308,0.0,0.0,,2.8605506,-inf
Fibroblast_CTF_S2,ABCA1_ABCA1,308,0.022727272727272728,0.4544277063731611,19.994819080419088,2.093655,1.2403143293337102
Fibroblast_CTF_S2,ABCG2_ABCG2,308,0.0,0.0,,2.6696358,-inf
Fibroblast_CTF_S2,ABCB1_ABCB1,308,0.0,0.0,,2.2887976,-inf
Fibroblast_CTF_S2,ABCB1_ABCG2,308,0.0,0.0,,2.8929062,-inf
Fibroblast_CTF_S2,SLC20A2_SLC20A2,308,0.0,0.0,,2.819097,-inf
Fibroblast_CTF_S2,ABCC3_ABCC3,308,0.003246753246753247,0.018318708051012877,5.642162079711966,1.6773313,-3.0588936890535683
Fibroblast_CTF_S2,CD38_CD38,308,0.0,0.0,,2.1726646,-inf
Fibroblast_CTF_S2,ABCC3_SLC16A1,308,0.0,0.2838485473309588,,2.4862802,-inf
Fibroblast_CTF_S2,ABCB1_ABCC3,308,0.0,0.0,,2.47001,-inf
Fibroblast_CTF_S2,ABCB1_SLC16A1,308,0.0,0.24501907346736765,,2.559008,-inf
Fibroblast_CTF_S2,ABCG2_SLC22A4,308,0.0,0.0,,2.938389,-inf
Fibroblast_CTF_S2,TAP1_TAP1,308,0.00974025974025974,0.20050533434479523,17.466389136509026,1.4427832,-2.115477217419936
Fibroblast_CTF_S2,AQP8_AQP8,308,0.006493506493506494,0.1607456993160638,24.754837694673824,1.8934598,-2.704544116473828
Fibroblast_CTF_S2,AQP7_AQP8,308,0.0,0.0,,2.7111094,-inf
Fibroblast_CTF_S2,AQP7_AQP7,308,0.0,0.0,,2.3164887,-inf
Fibroblast_CTF_S2,ABCB1_SLC22A5,308,0.0,0.15209096662548946,,2.5037398,-inf
Fibroblast_CTF_S2,ABCG2_SLC22A5,308,0.0,0.0,,2.6092784,-inf
Fibroblast_CTF_S2,ABCC3_SLC22A5,308,0.0,0.026386253013119906,,2.407445,-inf
Fibroblast_CTF_S2,ABCB1_SLC15A1,308,0.0,0.0,,2.9382963,-inf
Fibroblast_CTF_S2,CLCN3_CLCN3,308,0.003246753246753247,0.04988201370267305,15.363660220423299,1.5613514,-3.294961047287093
Fibroblast_CTF_S2,SLC9A3_SLC9A3,308,0.006493506493506494,0.24364636581782406,37.521540335944906,1.2671888,-3.6734726705408227
Fibroblast_CTF_S2,SLC9A1_SLC9A3,308,0.0,0.1253934961673725,,2.2577286,-inf
Fibroblast_CTF_S2,SLC9A1_SLC9A1,308,0.00974025974025974,0.13635970791775032,13.9995966795557,1.7735873,-1.15200309344505
Fibroblast_CTF_S2,SLC6A9_SLC6A9,308,0.0,0.0,,2.3779542,-inf
Fibroblast_CTF_S2,SLC26A2_SLC26A3,308,0.0,3.1436635839834666,,1.8999197,-inf
Fibroblast_CTF_S2,SLC26A2_SLC26A2,308,0.03571428571428571,2.738505130577282,48.549378292023924,0.8031012,-1.7149392878362075
Fibroblast_CTF_S2,SLC26A3_SLC26A3,308,0.01948051948051948,0.48488414445645805,24.890719415431516,1.280853,-2.0737779261395475
Fibroblast_CTF_S2,SCNN1A_SCNN1A,308,0.022727272727272728,0.3040498085753905,13.378191577317182,1.4478008,-1.1137146087206762
Fibroblast_FRC_S4,SLC16A1_SLC16A1,7,0.0,0.0,,1.7904719,-inf
Fibroblast_FRC_S4,SLCO2B1_SLCO2B1,7,0.0,0.0,,1.5126302,-inf
Fibroblast_FRC_S4,SLC16A1_SLC22A5,7,0.0,0.0,,2.5258312,-inf
Fibroblast_FRC_S4,SLC22A5_SLC22A5,7,0.0,0.0,,1.6122762,-inf
Fibroblast_FRC_S4,SLC3A1_SLC3A1,7,0.0,0.0,,2.5630836,-inf
Fibroblast_FRC_S4,SLC40A1_SLC40A1,7,0.0,0.0,,1.4686803,-inf
Fibroblast_FRC_S4,SLC16A9_SLC22A5,7,0.0,0.0,,2.6782525,-inf
Fibroblast_FRC_S4,SLC12A2_SLC12A2,7,0.0,0.0,,1.5444845,-inf
Fibroblast_FRC_S4,SLC12A2_SLC5A1,7,0.0,0.0,,3.0004344,-inf
Fibroblast_FRC_S4,CPT1A_CPT1A,7,0.0,5.4671037760759384,,0.81959516,-inf
Fibroblast_FRC_S4,CPT1A_FABP5,7,0.0,0.0,,1.9295654,-inf
Fibroblast_FRC_S4,FABP5_FABP5,7,0.0,0.0,,1.1357268,-inf
Fibroblast_FRC_S4,CD36_MSR1,7,0.0,0.0,,2.5132043,-inf
Fibroblast_FRC_S4,ABCA1_ABCA1,7,0.0,0.0,,2.1607604,-inf
Fibroblast_FRC_S4,ABCG2_ABCG2,7,0.0,0.0,,2.760257,-inf
Fibroblast_FRC_S4,ABCB1_ABCB1,7,0.0,0.0,,2.2186115,-inf
Fibroblast_FRC_S4,ABCB1_ABCG2,7,0.0,0.0,,3.0004344,-inf
Fibroblast_FRC_S4,SLC20A2_SLC20A2,7,0.0,0.0,,2.932274,-inf
Fibroblast_FRC_S4,ABCC3_ABCC3,7,0.0,0.0,,1.6495985,-inf
