,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
78,Glucosamine,39825.90449851788,6.3175210832556,1.3289609459435562e-10,4.140224485439541e-10,178222.96645895037,0.000999001,0.0013051464301233572,True
79,Glutathione,49668.09887338568,6.081959505177494,5.936127869359595e-10,1.7808383608078787e-09,122586.24335007538,0.000999001,0.0013051464301233572,True
80,Glycerol,3602.6769324616707,1.4259789044172746,0.07693721572770464,0.09031760107165326,1043.1021658007173,0.014985015,0.016627208074580315,True
81,Glycochenodeoxycholate-3-sulfate,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
82,Glycyl-glycine,2092.5765731082947,0.8282646779241751,0.2037603110120269,0.22006113589298906,101.48192062608689,0.13186812,0.13782345864080614,False
83,Guanosine,46811.012432002215,18.528310329741206,6.1029968329042465e-77,5.815796981944047e-76,198049.2600980311,0.000999001,0.0013051464301233572,True
84,Heme,33808.40417370304,7.584513752695656,1.668681361475524e-14,5.751625118277338e-14,33757.92657244198,0.000999001,0.0013051464301233572,True
85,Histamine,17119.457481954916,3.8720601430739277,5.395965655448143e-05,9.011818929717518e-05,22350.54252084617,0.000999001,0.0013051464301233572,True
86,Hydroxycelecoxib,11199.805438829893,4.433005398137847,4.6464269219955905e-06,8.457541138913322e-06,1738.4588112190913,0.000999001,0.0013051464301233572,True
87,Hydroxylansoprazole,5010.501453747135,1.1124559162330125,0.13297108716698086,0.14959247306285348,2090.870517506176,0.0099900095,0.011643032630463297,True
88,Hyodeoxycholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
89,Inosine,46811.012432002215,18.528310329741206,6.1029968329042465e-77,5.815796981944047e-76,198049.2600980311,0.000999001,0.0013051464301233572,True
90,Iron,136664.83397871666,13.334563177477001,7.285283198003486e-41,4.9175661586523536e-40,870787.7086829031,0.000999001,0.0013051464301233572,True
91,Isoursodeoxycholic acid,37019.875787964855,4.483479588826284,3.6717814955750444e-06,6.837110371070772e-06,4852.382413501469,0.000999001,0.0013051464301233572,True
92,Ketone bodies,5274.652737329929,2.0877652014220214,0.018409510015845603,0.024852838521391564,1192.1414353984092,0.003996004,0.004795204661786556,True
93,L-Alanine,71420.33555666535,28.268949383873544,4.1631696854872855e-176,1.3488669780978805e-174,448971.89288799895,0.000999001,0.0013051464301233572,True
94,L-Arginine,43542.33629649401,9.930745004586777,1.5298045962053532e-23,6.787965063820635e-23,159186.59456179102,0.000999001,0.0013051464301233572,True
95,L-Asparagine,71420.33555666535,28.268949383873544,4.1631696854872855e-176,1.3488669780978805e-174,448971.89288799895,0.000999001,0.0013051464301233572,True
96,L-Aspartate,33575.08690695235,7.729560592032443,5.395921710657486e-15,1.900302863318506e-14,39178.330941002336,0.000999001,0.0013051464301233572,True
97,L-Carnitine,45395.02664101184,4.659397265836394,1.5856831308505946e-06,3.892131321178732e-06,47569.48120275086,0.000999001,0.0013051464301233572,True
98,L-Cysteine,62871.55243314942,10.050790394222512,4.5566753017163706e-24,2.1711217614060355e-23,540103.3935985811,0.000999001,0.0013051464301233572,True
99,L-Cystine,17304.668003680883,2.7726106894614615,0.0027804301869610634,0.00420962327371675,67809.01513678259,0.000999001,0.0013051464301233572,True
100,L-Dopa,2092.5765731082947,0.8282646779241751,0.2037603110120269,0.22006113589298906,101.48192062608689,0.13186812,0.13782345864080614,False
101,L-Glutamate,159972.83191544388,11.774078451112073,2.6547077198778587e-32,1.5359380379293326e-31,1203167.4066891402,0.000999001,0.0013051464301233572,True
