,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
50,SLC1A2,SLC1A2,37155.73716219865,14.706646853056936,2.9215940578094727e-49,6.266819254001318e-48,0.03167907439632204,34744.91425078173,0.000999001,0.002838221302299162,0.05913603058567171,True
53,SLC1A2,SLC7A11,-938.261052308949,-0.3632144592311549,0.6417776563808367,0.8738822645836721,-0.0007999637189140822,2482.8685034670107,0.000999001,0.002838221302299162,0.00422585552237829,True
57,SLC1A2,SLC1A5,49614.50673163515,20.402494889165617,7.944906231845477e-93,2.840303977884758e-91,0.04230145247898197,193788.78645130535,0.000999001,0.002838221302299162,0.32982955491066607,True
62,SLC1A1,SLC3A2,-2144.0305273227955,-0.8216616579238755,0.7943652565901131,0.946992133771036,-0.001161064649516496,4393.264149134484,0.022977022,0.044401543391113345,0.04794218940422086,True
64,SLC1A3,SLC1A3,8192.586085971736,3.2427151116310853,0.0005919826683028669,0.003968133823467655,0.004939709762536796,1718.8494763082977,0.000999001,0.002838221302299162,0.008647728985300711,True
68,SLC3A1,SLC3A1,4895.374720458689,1.9376428171209523,0.026333407424320495,0.11411143217205547,0.00278047965475158,353.8018420424378,0.001998002,0.005071851084581935,0.004068229965064916,True
70,SLC3A1,SLC3A2,-779.1474030074214,-0.3065817760407544,0.6204191366634244,0.8542429872912087,-0.00044254089335814457,4930.624467105245,0.000999001,0.002838221302299162,0.056695335693457936,True
72,SLC30A8,SLC30A8,13150.0621015121,5.204938300065807,9.703053652090667e-08,9.680488411039292e-07,0.009114055388958353,913.3427144350521,0.000999001,0.002838221302299162,0.009498134463558018,True
73,SLC39A8,SLC39A8,9475.5134350291,3.7505117778188994,8.823700760612413e-05,0.0006762103624242777,0.004671737058640122,5935.823507068697,0.000999001,0.002838221302299162,0.011034431931573772,True
74,CUBN,SLC40A1,7965.38119290531,2.800028812579633,0.0025549022750482307,0.01565790108565273,0.004103108161273978,10552.906934098792,0.008991009,0.01918976467603178,0.07938920070478866,True
76,CUBN,SLC3A2,-257.71478387410616,-0.09664376339106197,0.5384953495118587,0.7982151228698199,-0.00013275342477478026,6114.437823038956,0.006993007,0.01538461521267891,0.04599873139804631,True
79,SLC11A2,SLC3A2,13391.96696945406,5.663740693002105,7.405408629084057e-09,7.942300754692651e-08,0.009049309629839174,142765.7522132032,0.000999001,0.002838221302299162,0.07892180930331816,True
80,SLC40A1,SLC40A1,124241.08788475566,49.17598044642297,0.0,0.0,0.0702801664713574,262092.73123102405,0.000999001,0.002838221302299162,0.09291550586262723,True
81,SLC11A1,SLC11A2,-1877.8692933111342,-0.714090743795057,0.7624144653932663,0.9265603559595219,-0.0009974291141757988,12408.416607228752,0.002997003,0.0071827614518642086,0.061444182946256115,True
82,SLC11A2,SLC40A1,-12680.338301259468,-4.457453037954773,0.9999958530400332,1.0,-0.00856844313915476,149988.52914161922,0.000999001,0.002838221302299162,0.08291460599683873,True
83,SLC11A2,SLC11A2,12165.181058919406,4.81511161939865,7.355881661612697e-07,6.574319235066348e-06,0.008220337636458814,100878.50801789697,0.000999001,0.002838221302299162,0.05576627621939867,True
84,CUBN,SLC11A2,-2319.50752880408,-0.8698217984538812,0.8078011015417812,0.9494429385244497,-0.0011948191858098805,8311.59293729772,0.0049950047,0.011398175709009013,0.06252786308040945,True
86,SLC11A1,SLC11A1,4403.867653233916,1.7430989481108532,0.04065816616723537,0.1630126475303175,0.002339111581385649,1006.4804962071736,0.001998002,0.005071851084581935,0.0049839051748766065,True
90,SLC22A5,SLC22A8,296.00864319459885,0.1191446758171211,0.4525803683080565,0.7670651163451175,0.00023436439956982206,2551.4661982619045,0.000999001,0.002838221302299162,0.004894986671609017,True
92,SLC16A9,SLC16A9,7375.173202597698,2.9191741586836826,0.0017548004359919946,0.01107072628000832,0.005114686515147328,723.526505755828,0.000999001,0.002838221302299162,0.008291334960484686,True
93,SLC22A4,SLC22A4,4275.189598458588,1.6921667676764311,0.04530709045383657,0.17669765276996263,0.0027401135382070425,2562.9198182380587,0.000999001,0.002838221302299162,0.008617531068134985,True
97,SLC22A5,SLCO1B1,2352.337823685328,0.8950523215570259,0.1853795597059149,0.4544447492219285,0.001862459946046107,2197.8437312157125,0.000999001,0.002838221302299162,0.004216562139019961,True
98,SLC16A9,SLC22A5,6296.998446295267,2.723640214228348,0.0032283400882477404,0.019235526359142784,0.004366971751636423,4529.177999290954,0.000999001,0.002838221302299162,0.05190263464992165,True
99,SLC22A4,SLCO1B1,3454.131179902393,1.3142789697997528,0.09437617086733457,0.29990649853397433,0.0022138694415344985,982.7877021869153,0.007992008,0.01722900167425823,0.00330451366316996,True
100,SLC16A9,SLC22A4,1013.5050307677564,0.4224152323469611,0.3363609807798191,0.6559039125206473,0.0007028662746626733,1358.3864926437736,0.003996004,0.009216589605315559,0.015566585780491667,True
102,SLC22A4,SLC22A5,760.2232414524037,0.3168507974059219,0.3756784088647244,0.6762065203665834,0.0004872527751083671,9956.638152916836,0.000999001,0.002838221302299162,0.03347808152497154,True
103,SLC22A5,SLC6A4,3710.896251099738,1.5016105525240193,0.0665988582302604,0.2340546699810747,0.0029380965446442844,4863.424321409077,0.000999001,0.002838221302299162,0.009330477216548595,True
104,SLC1A5,SLC5A7,3932.7802272004296,1.5502383288004349,0.060542161683355335,0.22390161519102963,0.0029674249257873697,13024.142277283638,0.000999001,0.002838221302299162,0.004361964684841905,True
105,SLC22A4,SLC6A4,6.554400475875809,0.0026522317666862307,0.4989419138513337,0.7909687544848157,4.200936839211379e-06,1561.8121050887346,0.022977022,0.044401543391113345,0.005251418418327329,True
106,SLC1A5,SLC5A5,3923.8026805637946,1.611542645582398,0.05353075003248604,0.2014446645959343,0.002960651042141974,25107.479516424457,0.000999001,0.002838221302299162,0.008408840800753018,True
107,SLC29A1,SLC29A1,46811.012432002215,18.528310329741206,6.1029968329042465e-77,1.8701326009399442e-75,0.036994981183889976,198049.2600980311,0.000999001,0.002838221302299162,0.10670725658343191,True
108,SLC22A5,SLC5A3,-1046.890171390702,-0.4093039927501631,0.6588417071245497,0.8738822645836721,-0.0008288737240426866,34699.02965004137,0.000999001,0.002838221302299162,0.0665700716593556,True
110,SLC22A4,SLC5A3,-1155.6692881164984,-0.45183350350539214,0.6743055341672555,0.8780838834802246,-0.0007407075146327657,12676.300069510093,0.000999001,0.002838221302299162,0.042622640357552616,True
111,SLC5A7,SLC5A7,5243.134332113082,2.075289872164732,0.018979838765875605,0.08755215946839393,0.003006958536215809,316.1924664053121,0.001998002,0.005071851084581935,0.004040532882931112,True
112,SLC29A1,SLC6A4,1016.0855139858539,0.4111580132739589,0.34047833664723226,0.6579798256266575,0.0008030175490379162,13938.502258121705,0.000999001,0.002838221302299162,0.0075099464451921175,True
115,SLC1A5,SLC22A4,1863.266096136531,0.7662129386714608,0.22177480545117112,0.5033936060240868,0.0014059016618342766,49405.185610342596,0.000999001,0.002838221302299162,0.01654647732590035,True
116,SLC29A1,SLC5A3,-7601.6427782309565,-2.972024024695134,0.9985207823341575,1.0,-0.0060076169460297835,107938.68737866651,0.000999001,0.002838221302299162,0.058156446551191704,True
