gene,export,import,pair,cell_type,mean,std,n
ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,3.2144853e-09,1.4085789e-08,103187
ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,-1.6145165e-08,1.4937827e-07,103187
ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,3.4216714e-09,1.4339063e-08,103187
ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,2.0176367e-08,8.7730605e-08,103187
ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,2.7558062e-08,1.1459064e-07,103187
ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,8.396371e-08,3.2348427e-07,103187
ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,7.175995e-08,3.0179987e-07,103187
ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,5.2899203e-08,2.2031894e-07,103187
ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,6.9188415e-09,2.1303318e-08,103187
ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,-6.206517e-09,3.6426044e-08,103187
ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,1.1681213e-08,4.5575717e-08,103187
ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,8.2391765e-08,3.551953e-07,103187
ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,other,-8.0455544e-09,1.8401424e-08,103187
ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,other,-1.9331907e-08,4.2754454e-08,103187
ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,other,-4.1581625e-08,2.2689834e-07,103187
ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,other,9.358595e-09,3.6045947e-08,103187
ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,other,6.6776096e-09,1.441795e-08,103187
ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,other,2.5694114e-08,7.991891e-08,103187
ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,other,1.906912e-08,8.0051265e-08,103187
HAVCR2,ABCA1,ABCA1,ABCA1@ABCA1,T Cell,3.0767384e-05,0.000608564,9364
HAVCR2,SLC16A4,SLC16A4,SLC16A4@SLC16A4,T Cell,2.4042973e-07,4.983144e-06,9364
HAVCR2,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,T Cell,2.7199217e-06,5.426865e-05,9364
HAVCR2,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,T Cell,7.332506e-08,1.4912116e-06,9364
HAVCR2,SLC16A1,SLC16A1,SLC16A1@SLC16A1,T Cell,-2.2247353e-11,4.5696713e-10,9364
HAVCR2,SLC16A1,SLC16A4,SLC16A1@SLC16A4,T Cell,3.654608e-08,7.545542e-07,9364
HAVCR2,SLC16A4,SLC16A1,SLC16A4@SLC16A1,T Cell,3.876631e-08,7.821147e-07,9364
HAVCR2,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,T Cell,5.5845976e-06,0.00011034211,9364
HAVCR2,SLC29A3,SLC29A3,SLC29A3@SLC29A3,T Cell,3.0077246e-07,6.169297e-06,9364
HAVCR2,SLC29A1,SLC29A1,SLC29A1@SLC29A1,T Cell,1.547088e-06,3.1011303e-05,9364
HAVCR2,CD38,CD38,CD38@CD38,T Cell,-5.8223183e-08,1.1782445e-06,9364
HAVCR2,ATP7A,TAP1,ATP7A@TAP1,T Cell,1.3493325e-07,2.8312288e-06,9364
HAVCR2,TAP1,ATP7A,TAP1@ATP7A,T Cell,2.1090509e-07,4.3130617e-06,9364
HAVCR2,TAP1,TAP1,TAP1@TAP1,T Cell,2.9511614e-06,5.8587862e-05,9364
HAVCR2,SLC39A8,SLC39A8,SLC39A8@SLC39A8,T Cell,8.289068e-09,1.64984e-07,9364
HAVCR2,CLCN3,CLCN3,CLCN3@CLCN3,T Cell,1.0889759e-06,2.164849e-05,9364
HAVCR2,CLCN5,CLCN3,CLCN5@CLCN3,T Cell,5.4512128e-08,1.1023016e-06,9364
HAVCR2,CD36,CD36,CD36@CD36,T Cell,1.864297e-05,0.00037148164,9364
HAVCR2,ABCG2,CD36,ABCG2@CD36,T Cell,1.4441036e-09,2.9378338e-08,9364
HAVCR2,CD36,ABCG2,CD36@ABCG2,T Cell,1.1100462e-08,2.4346926e-07,9364
HAVCR2,SLC2A1,SLC2A1,SLC2A1@SLC2A1,T Cell,3.087984e-06,6.202951e-05,9364
HAVCR2,SLC2A3,SLC2A3,SLC2A3@SLC2A3,T Cell,1.7385266e-05,0.00034615994,9364
HAVCR2,SLC2A1,SLC2A3,SLC2A1@SLC2A3,T Cell,5.516568e-06,0.000113139766,9364
HAVCR2,SLC2A3,SLC2A1,SLC2A3@SLC2A1,T Cell,8.577852e-06,0.00017236268,9364
HAVCR2,SLC2A1,SLC2A9,SLC2A1@SLC2A9,T Cell,1.5506531e-07,3.104977e-06,9364
HAVCR2,SLC2A9,SLC2A1,SLC2A9@SLC2A1,T Cell,3.4115004e-07,6.9097496e-06,9364
HAVCR2,CHRNA5,SLC29A1,CHRNA5@SLC29A1,T Cell,8.027417e-10,1.6151821e-08,9364
HAVCR2,CD36,MSR1,CD36@MSR1,T Cell,3.3378095e-05,0.0006608429,9364
HAVCR2,MSR1,CD36,MSR1@CD36,T Cell,3.706364e-05,0.00073263183,9364
HAVCR2,CD36,CPT1A,CD36@CPT1A,T Cell,1.4662722e-06,2.9616453e-05,9364
HAVCR2,CPT1A,CD36,CPT1A@CD36,T Cell,1.6404948e-06,3.3178996e-05,9364
HAVCR2,MSR1,MSR1,MSR1@MSR1,T Cell,6.1540246e-05,0.0012145035,9364
HAVCR2,CPT1A,MSR1,CPT1A@MSR1,T Cell,3.3360825e-06,6.6589906e-05,9364
HAVCR2,MSR1,CPT1A,MSR1@CPT1A,T Cell,2.6505486e-06,5.3509124e-05,9364
HAVCR2,CPT1A,CPT1A,CPT1A@CPT1A,T Cell,6.1053405e-11,1.2963429e-09,9364
HAVCR2,FOLR2,FOLR2,FOLR2@FOLR2,T Cell,-9.589362e-08,1.9290294e-06,9364
HAVCR2,ABCC1,ABCC1,ABCC1@ABCC1,T Cell,1.2427897e-08,2.6276413e-07,9364
HAVCR2,LRP1,LRP1,LRP1@LRP1,T Cell,1.3834077e-06,3.0529667e-05,9364
HAVCR2,SLC11A2,SLC3A2,SLC11A2@SLC3A2,T Cell,6.868607e-07,1.3701181e-05,9364
HAVCR2,SLC3A2,SLC11A2,SLC3A2@SLC11A2,T Cell,3.2750143e-07,6.746534e-06,9364
HAVCR2,SLC40A1,SLC40A1,SLC40A1@SLC40A1,T Cell,-1.0476664e-06,2.328991e-05,9364
HAVCR2,SLC3A2,SLC3A2,SLC3A2@SLC3A2,T Cell,4.4508158e-07,9.1681295e-06,9364
HAVCR2,SLC11A2,SLC11A2,SLC11A2@SLC11A2,T Cell,6.7014906e-07,1.3852241e-05,9364
HAVCR2,SLC7A5,SLC7A5,SLC7A5@SLC7A5,T Cell,2.649377e-07,5.370954e-06,9364
HAVCR2,SLC6A17,SLC6A17,SLC6A17@SLC6A17,T Cell,2.5747485e-07,5.264274e-06,9364
HAVCR2,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,T Cell,2.67192e-07,5.427847e-06,9364
HAVCR2,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,T Cell,2.8828758e-08,5.824354e-07,9364
HAVCR2,SLC12A2,SLC5A3,SLC12A2@SLC5A3,T Cell,1.0733127e-11,2.2735049e-10,9364
HAVCR2,SLC12A2,SLC1A5,SLC12A2@SLC1A5,T Cell,-1.8944912e-11,3.9771114e-10,9364
HAVCR2,SLC22A5,SLC29A1,SLC22A5@SLC29A1,T Cell,9.2027776e-08,1.8695398e-06,9364
HAVCR2,SLC29A1,SLC22A5,SLC29A1@SLC22A5,T Cell,4.4066592e-08,8.835159e-07,9364
HAVCR2,SLC1A5,SLC29A1,SLC1A5@SLC29A1,T Cell,2.9010164e-07,5.928979e-06,9364
HAVCR2,SLC29A1,SLC1A5,SLC29A1@SLC1A5,T Cell,3.9746222e-08,7.98265e-07,9364
HAVCR2,SLC12A2,SLC29A1,SLC12A2@SLC29A1,T Cell,1.2850344e-07,2.7030785e-06,9364
HAVCR2,SLC29A1,SLC12A2,SLC29A1@SLC12A2,T Cell,5.1684523e-10,1.0555665e-08,9364
HAVCR2,SLC5A3,SLC1A5,SLC5A3@SLC1A5,T Cell,1.5584573e-09,3.3879445e-08,9364
HAVCR2,SLC1A5,SLC1A5,SLC1A5@SLC1A5,T Cell,1.307949e-10,2.7039004e-09,9364
HAVCR2,SLC29A1,SLC5A3,SLC29A1@SLC5A3,T Cell,1.0521384e-07,2.2152965e-06,9364
HAVCR2,SLC5A3,SLC29A1,SLC5A3@SLC29A1,T Cell,5.2558323e-07,1.066877e-05,9364
HAVCR2,ABCC2,SLCO2B1,ABCC2@SLCO2B1,T Cell,2.906689e-07,5.842224e-06,9364
HAVCR2,ABCC1,SLCO2B1,ABCC1@SLCO2B1,T Cell,7.2186543e-07,1.5348802e-05,9364
HAVCR2,SLCO2B1,ABCC1,SLCO2B1@ABCC1,T Cell,8.439015e-07,1.7037348e-05,9364
HAVCR2,SLC16A1,ABCC1,SLC16A1@ABCC1,T Cell,1.7484438e-10,3.5795324e-09,9364
HAVCR2,ABCC4,SLCO2B1,ABCC4@SLCO2B1,T Cell,9.513032e-08,1.9692195e-06,9364
HAVCR2,ABCC3,SLCO2B1,ABCC3@SLCO2B1,T Cell,7.54184e-08,1.6209524e-06,9364
HAVCR2,SLCO2B1,ABCC3,SLCO2B1@ABCC3,T Cell,7.6646955e-08,1.5311876e-06,9364
HAVCR2,SCARB1,SCARB1,SCARB1@SCARB1,T Cell,1.4223816e-07,2.8391537e-06,9364
HAVCR2,ABCA1,ABCA1,ABCA1@ABCA1,other,0.0022641069,0.0046640504,103187
HAVCR2,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,1.6514721e-05,3.8584316e-05,103187
HAVCR2,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,0.00021066003,0.0004387639,103187
HAVCR2,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,4.835016e-06,1.1169839e-05,103187
HAVCR2,SLC16A1,SLC16A1,SLC16A1@SLC16A1,other,-1.5076158e-09,3.4803709e-09,103187
HAVCR2,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,2.982207e-06,6.610302e-06,103187
HAVCR2,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,2.5183142e-06,5.7488182e-06,103187
HAVCR2,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,0.00040980685,0.0008431075,103187
HAVCR2,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,2.1988017e-05,5.1733194e-05,103187
HAVCR2,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,0.000114816954,0.00024625615,103187
HAVCR2,CD38,CD38,CD38@CD38,other,-4.211781e-06,9.388553e-06,103187
HAVCR2,ATP7A,TAP1,ATP7A@TAP1,other,1.1470052e-05,2.6850093e-05,103187
HAVCR2,TAP1,ATP7A,TAP1@ATP7A,other,1.8658067e-05,4.0378654e-05,103187
HAVCR2,TAP1,TAP1,TAP1@TAP1,other,0.00021718213,0.0004585387,103187
HAVCR2,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,5.77668e-07,1.248937e-06,103187
HAVCR2,CLCN3,CLCN3,CLCN3@CLCN3,other,8.3714214e-05,0.00017554448,103187
HAVCR2,CLCN5,CLCN3,CLCN5@CLCN3,other,4.452733e-06,9.500145e-06,103187
HAVCR2,CD36,CD36,CD36@CD36,other,0.0013379476,0.0028108507,103187
HAVCR2,ABCG2,CD36,ABCG2@CD36,other,9.890929e-08,2.2837617e-07,103187
HAVCR2,CD36,ABCG2,CD36@ABCG2,other,6.6984e-07,1.6206383e-06,103187
HAVCR2,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,0.00024345606,0.00052294024,103187
HAVCR2,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,0.0012992998,0.0027098644,103187
HAVCR2,SLC2A1,SLC2A3,SLC2A1@SLC2A3,other,0.00042221672,0.000926405,103187
HAVCR2,SLC2A3,SLC2A1,SLC2A3@SLC2A1,other,0.00066017616,0.0013976252,103187
HAVCR2,SLC2A1,SLC2A9,SLC2A1@SLC2A9,other,1.2258976e-05,2.6179208e-05,103187
HAVCR2,SLC2A9,SLC2A1,SLC2A9@SLC2A1,other,2.695927e-05,5.8036265e-05,103187
HAVCR2,CHRNA5,SLC29A1,CHRNA5@SLC29A1,other,6.7135005e-08,1.4743847e-07,103187
HAVCR2,CD36,MSR1,CD36@MSR1,other,0.002446754,0.005041744,103187
HAVCR2,MSR1,CD36,MSR1@CD36,other,0.0027263523,0.0056053814,103187
HAVCR2,CD36,CPT1A,CD36@CPT1A,other,0.00010527497,0.00023036235,103187
HAVCR2,CPT1A,CD36,CPT1A@CD36,other,0.00012663174,0.00027365924,103187
HAVCR2,MSR1,MSR1,MSR1@MSR1,other,0.0045907535,0.009408901,103187
HAVCR2,CPT1A,MSR1,CPT1A@MSR1,other,0.00025544217,0.00053961127,103187
HAVCR2,MSR1,CPT1A,MSR1@CPT1A,other,0.00020452753,0.00043555582,103187
HAVCR2,CPT1A,CPT1A,CPT1A@CPT1A,other,5.125057e-09,1.1896748e-08,103187
HAVCR2,FOLR2,FOLR2,FOLR2@FOLR2,other,-6.0689904e-06,1.3775177e-05,103187
HAVCR2,ABCC1,ABCC1,ABCC1@ABCC1,other,9.300654e-07,2.0932193e-06,103187
HAVCR2,LRP1,LRP1,LRP1@LRP1,other,0.000113102804,0.00027259687,103187
HAVCR2,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,5.160542e-05,0.000111588844,103187
HAVCR2,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,2.1227805e-05,4.9962746e-05,103187
HAVCR2,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,-7.4066666e-05,0.00017814297,103187
HAVCR2,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,3.7679092e-05,8.462361e-05,103187
HAVCR2,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,5.6293313e-05,0.00012685175,103187
HAVCR2,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,1.8715707e-05,4.2032418e-05,103187
HAVCR2,SLC6A17,SLC6A17,SLC6A17@SLC6A17,other,1.6838134e-05,3.8519105e-05,103187
HAVCR2,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,other,1.8258796e-05,4.2085234e-05,103187
HAVCR2,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,other,1.8376928e-06,4.2227102e-06,103187
HAVCR2,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,6.833255e-10,1.6408185e-09,103187
HAVCR2,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,-1.6383535e-09,3.8031254e-09,103187
HAVCR2,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,6.8859977e-06,1.4995325e-05,103187
HAVCR2,SLC29A1,SLC22A5,SLC29A1@SLC22A5,other,3.5522648e-06,7.735901e-06,103187
HAVCR2,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,2.5865724e-05,5.7923553e-05,103187
HAVCR2,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,3.2098799e-06,6.912849e-06,103187
HAVCR2,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,8.113164e-06,1.9211631e-05,103187
HAVCR2,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,4.4274007e-08,9.45953e-08,103187
HAVCR2,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,1.0346778e-07,2.4439905e-07,103187
HAVCR2,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,8.71475e-09,2.0329855e-08,103187
HAVCR2,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,7.0190636e-06,1.682009e-05,103187
HAVCR2,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,4.4302033e-05,9.937759e-05,103187
HAVCR2,ABCC2,SLCO2B1,ABCC2@SLCO2B1,other,2.6248836e-05,5.7841597e-05,103187
HAVCR2,ABCC1,SLCO2B1,ABCC1@SLCO2B1,other,6.4194326e-05,0.00014755694,103187
HAVCR2,SLCO2B1,ABCC1,SLCO2B1@ABCC1,other,6.8476955e-05,0.00014860857,103187
HAVCR2,SLC16A1,ABCC1,SLC16A1@ABCC1,other,1.2692233e-08,2.7242308e-08,103187
HAVCR2,ABCC4,SLCO2B1,ABCC4@SLCO2B1,other,6.390947e-06,1.36716035e-05,103187
HAVCR2,ABCC3,SLCO2B1,ABCC3@SLCO2B1,other,5.283444e-06,1.2702629e-05,103187
HAVCR2,SLCO2B1,ABCC3,SLCO2B1@ABCC3,other,5.0677313e-06,1.1477893e-05,103187
HAVCR2,SCARB1,SCARB1,SCARB1@SCARB1,other,9.134611e-06,2.0464002e-05,103187
HIF1A,SLC15A1,SLC15A1,SLC15A1@SLC15A1,T Cell,0.0,0.0,9364
HIF1A,ABCA1,ABCA1,ABCA1@ABCA1,T Cell,8.079956e-08,1.6158649e-06,9364
HIF1A,ATP7A,ATP7A,ATP7A@ATP7A,T Cell,0.0,0.0,9364
HIF1A,SLC16A4,SLC16A4,SLC16A4@SLC16A4,T Cell,9.588671e-10,1.9475786e-08,9364
HIF1A,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,T Cell,-9.635754e-08,1.9205686e-06,9364
HIF1A,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,T Cell,6.077745e-10,1.2533591e-08,9364
HIF1A,SLC16A1,SLC16A1,SLC16A1@SLC16A1,T Cell,5.6643308e-11,1.1345217e-09,9364
HIF1A,SLC16A1,SLC16A4,SLC16A1@SLC16A4,T Cell,7.8053985e-10,1.5661834e-08,9364
HIF1A,SLC16A4,SLC16A1,SLC16A4@SLC16A1,T Cell,-2.0027346e-10,4.0006363e-09,9364
HIF1A,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,T Cell,5.456969e-08,1.08502e-06,9364
HIF1A,SLC29A3,SLC29A3,SLC29A3@SLC29A3,T Cell,-9.317346e-10,1.85463e-08,9364
HIF1A,SLC29A1,SLC29A1,SLC29A1@SLC29A1,T Cell,6.8317387e-09,1.375986e-07,9364
HIF1A,CD38,CD38,CD38@CD38,T Cell,-4.4117634e-09,8.804591e-08,9364
HIF1A,ATP7A,TAP1,ATP7A@TAP1,T Cell,-3.6516434e-09,7.289614e-08,9364
HIF1A,TAP1,ATP7A,TAP1@ATP7A,T Cell,-1.4545626e-09,2.9332725e-08,9364
HIF1A,TAP1,TAP1,TAP1@TAP1,T Cell,2.0312802e-08,4.0506785e-07,9364
HIF1A,SLC39A8,SLC39A8,SLC39A8@SLC39A8,T Cell,3.154024e-08,6.336784e-07,9364
HIF1A,CLCN3,CLCN3,CLCN3@CLCN3,T Cell,4.267348e-09,8.666313e-08,9364
HIF1A,CLCN3,CLCN5,CLCN3@CLCN5,T Cell,-8.057798e-10,1.6014589e-08,9364
HIF1A,CLCN5,CLCN3,CLCN5@CLCN3,T Cell,8.6047336e-10,1.7323673e-08,9364
HIF1A,CD36,CD36,CD36@CD36,T Cell,-1.20483e-08,2.496022e-07,9364
HIF1A,SLC1A3,SLC1A3,SLC1A3@SLC1A3,T Cell,0.0,0.0,9364
HIF1A,SLC2A1,SLC2A1,SLC2A1@SLC2A1,T Cell,-1.5255421e-09,3.0512076e-08,9364
HIF1A,SLC2A3,SLC2A3,SLC2A3@SLC2A3,T Cell,-1.5117472e-07,3.0699457e-06,9364
HIF1A,SLC2A1,SLC2A3,SLC2A1@SLC2A3,T Cell,-6.542521e-08,1.3018775e-06,9364
HIF1A,SLC2A3,SLC2A1,SLC2A3@SLC2A1,T Cell,-4.1100783e-08,8.2175274e-07,9364
HIF1A,SLC2A1,SLC2A9,SLC2A1@SLC2A9,T Cell,-4.871588e-10,9.771995e-09,9364
HIF1A,SLC2A9,SLC2A1,SLC2A9@SLC2A1,T Cell,7.886645e-11,1.5758715e-09,9364
HIF1A,CHRNA5,SLC29A1,CHRNA5@SLC29A1,T Cell,1.0355454e-10,2.0633042e-09,9364
HIF1A,SLC29A1,CHRNA5,SLC29A1@CHRNA5,T Cell,1.2847817e-10,2.5732272e-09,9364
HIF1A,CD36,MSR1,CD36@MSR1,T Cell,5.3491462e-08,1.0770208e-06,9364
HIF1A,MSR1,CD36,MSR1@CD36,T Cell,-9.115286e-09,1.8297067e-07,9364
HIF1A,CD36,CPT1A,CD36@CPT1A,T Cell,-8.427451e-09,1.6993967e-07,9364
HIF1A,CPT1A,CD36,CPT1A@CD36,T Cell,-8.6340775e-09,1.7344702e-07,9364
HIF1A,MSR1,MSR1,MSR1@MSR1,T Cell,1.1486194e-07,2.2868844e-06,9364
HIF1A,CPT1A,MSR1,CPT1A@MSR1,T Cell,-1.238717e-08,2.468537e-07,9364
HIF1A,MSR1,CPT1A,MSR1@CPT1A,T Cell,-7.10287e-09,1.445253e-07,9364
HIF1A,CPT1A,CPT1A,CPT1A@CPT1A,T Cell,0.0,0.0,9364
HIF1A,FOLR2,FOLR2,FOLR2@FOLR2,T Cell,6.2487424e-09,1.2459724e-07,9364
HIF1A,ABCC1,ABCC1,ABCC1@ABCC1,T Cell,2.0309031e-10,4.10177e-09,9364
HIF1A,ABCC1,ABCC4,ABCC1@ABCC4,T Cell,0.0,0.0,9364
HIF1A,LRP1,LRP1,LRP1@LRP1,T Cell,8.905404e-08,1.8227819e-06,9364
HIF1A,SLC11A2,SLC3A2,SLC11A2@SLC3A2,T Cell,-6.6462624e-10,1.3178326e-08,9364
HIF1A,SLC3A2,SLC11A2,SLC3A2@SLC11A2,T Cell,-1.3987236e-08,2.932171e-07,9364
HIF1A,SLC40A1,SLC40A1,SLC40A1@SLC40A1,T Cell,-7.328412e-08,1.4679496e-06,9364
HIF1A,SLC3A2,SLC3A2,SLC3A2@SLC3A2,T Cell,-2.1667075e-09,4.360186e-08,9364
HIF1A,SLC11A2,SLC11A2,SLC11A2@SLC11A2,T Cell,1.096507e-08,2.1831961e-07,9364
HIF1A,SLC7A5,SLC7A5,SLC7A5@SLC7A5,T Cell,-1.6017956e-09,3.204563e-08,9364
HIF1A,SLC43A2,SLC43A2,SLC43A2@SLC43A2,T Cell,0.0,0.0,9364
HIF1A,SLC6A17,SLC6A17,SLC6A17@SLC6A17,T Cell,-9.317723e-10,1.8496388e-08,9364
HIF1A,SLC6A9,SLC6A9,SLC6A9@SLC6A9,T Cell,0.0,0.0,9364
HIF1A,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,T Cell,-2.0740507e-09,4.1817238e-08,9364
HIF1A,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,T Cell,-8.826715e-10,1.8099984e-08,9364
HIF1A,SLC12A2,SLC5A3,SLC12A2@SLC5A3,T Cell,0.0,0.0,9364
HIF1A,SLC5A3,SLC12A2,SLC5A3@SLC12A2,T Cell,-7.930012e-11,1.5922641e-09,9364
HIF1A,SLC12A2,SLC1A5,SLC12A2@SLC1A5,T Cell,-3.4764105e-10,6.9818022e-09,9364
HIF1A,SLC5A3,SLC5A3,SLC5A3@SLC5A3,T Cell,-3.8809211e-10,7.848436e-09,9364
HIF1A,SLC22A5,SLC29A1,SLC22A5@SLC29A1,T Cell,-2.2845181e-10,4.606765e-09,9364
HIF1A,SLC29A1,SLC22A5,SLC29A1@SLC22A5,T Cell,-4.3116163e-10,8.807311e-09,9364
HIF1A,SLC1A5,SLC29A1,SLC1A5@SLC29A1,T Cell,-2.5799397e-11,5.3553073e-10,9364
HIF1A,SLC29A1,SLC1A5,SLC29A1@SLC1A5,T Cell,5.24963e-10,1.0624536e-08,9364
HIF1A,SLC12A2,SLC29A1,SLC12A2@SLC29A1,T Cell,-9.649029e-10,1.9358588e-08,9364
HIF1A,SLC29A1,SLC12A2,SLC29A1@SLC12A2,T Cell,6.617171e-10,1.337956e-08,9364
HIF1A,SLC1A5,SLC5A3,SLC1A5@SLC5A3,T Cell,-1.0726911e-11,2.128284e-10,9364
HIF1A,SLC5A3,SLC1A5,SLC5A3@SLC1A5,T Cell,-2.9882719e-10,6.004235e-09,9364
HIF1A,SLC1A5,SLC1A5,SLC1A5@SLC1A5,T Cell,-8.486788e-11,1.7189957e-09,9364
HIF1A,SLC29A1,SLC5A3,SLC29A1@SLC5A3,T Cell,-7.1253794e-09,1.4285969e-07,9364
HIF1A,SLC5A3,SLC29A1,SLC5A3@SLC29A1,T Cell,-3.3666692e-09,6.7472804e-08,9364
HIF1A,SLC5A1,SLC5A1,SLC5A1@SLC5A1,T Cell,0.0,0.0,9364
HIF1A,ABCC2,SLCO2B1,ABCC2@SLCO2B1,T Cell,-1.3659331e-08,2.7109783e-07,9364
HIF1A,ABCC1,SLCO2B1,ABCC1@SLCO2B1,T Cell,4.728102e-08,9.602027e-07,9364
HIF1A,SLCO2B1,ABCC1,SLCO2B1@ABCC1,T Cell,-6.4315375e-09,1.2950728e-07,9364
HIF1A,ABCC1,SLC16A1,ABCC1@SLC16A1,T Cell,0.0,0.0,9364
HIF1A,SLC16A1,ABCC1,SLC16A1@ABCC1,T Cell,-2.196391e-09,4.3961826e-08,9364
HIF1A,ABCC4,SLCO2B1,ABCC4@SLCO2B1,T Cell,1.0962424e-09,2.2516112e-08,9364
HIF1A,SLCO2B1,ABCC4,SLCO2B1@ABCC4,T Cell,0.0,0.0,9364
HIF1A,SLCO2B1,ABCC3,SLCO2B1@ABCC3,T Cell,-2.6393368e-10,5.350363e-09,9364
HIF1A,SCARB1,SCARB1,SCARB1@SCARB1,T Cell,-1.7854449e-09,3.5686583e-08,9364
HIF1A,SLC15A1,SLC15A1,SLC15A1@SLC15A1,other,-1.1067466e-06,6.254661e-06,103187
HIF1A,ABCA1,ABCA1,ABCA1@ABCA1,other,4.632262e-06,1.417189e-05,103187
HIF1A,ATP7A,ATP7A,ATP7A@ATP7A,other,-9.81797e-07,5.548548e-06,103187
HIF1A,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,6.5627844e-08,1.4248975e-07,103187
HIF1A,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,-7.032525e-06,1.4682388e-05,103187
HIF1A,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,4.1121638e-08,9.2408165e-08,103187
HIF1A,SLC16A1,SLC16A1,SLC16A1@SLC16A1,other,-4.9289525e-08,3.0605753e-07,103187
HIF1A,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,6.114041e-08,1.2793994e-07,103187
HIF1A,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,-1.6369198e-08,3.4551856e-08,103187
HIF1A,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,3.895152e-06,9.514273e-06,103187
HIF1A,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,-7.2282035e-08,1.4984712e-07,103187
HIF1A,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,4.5937352e-07,9.860607e-07,103187
HIF1A,CD38,CD38,CD38@CD38,other,-3.3598957e-07,7.063989e-07,103187
HIF1A,ATP7A,TAP1,ATP7A@TAP1,other,-8.509674e-07,3.2817447e-06,103187
HIF1A,TAP1,ATP7A,TAP1@ATP7A,other,-8.552663e-07,4.1800376e-06,103187
HIF1A,TAP1,TAP1,TAP1@TAP1,other,-1.7713845e-08,8.819764e-06,103187
HIF1A,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,2.292082e-06,4.8999073e-06,103187
