sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,24_11_12_ICI_5K_Fine_annotations_n_sig_pairs,24_11_12_ICI_5K_Fine_annotations_interactions,24_11_12_ICI_5K_Fine_annotations_within_Tcell,24_11_12_ICI_5K_Fine_annotations_Tcell_interfaces,24_11_12_ICI_5K_Fine_annotations_tcell_involved,25_06_11_ICI_5K_Coarse_annotations_n_sig_pairs,25_06_11_ICI_5K_Coarse_annotations_interactions,25_06_11_ICI_5K_Coarse_annotations_within_Tcell,25_06_11_ICI_5K_Coarse_annotations_Tcell_interfaces,25_06_11_ICI_5K_Coarse_annotations_tcell_involved
13473_HS4_UC-Slice_2,Taurocholic acid,78,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC10A1, SLC16A1, SLC22A1, SLCO1B1, SLCO1B3, SLCO2B1",True,0.0026752907364487,12,14,Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); Fibroblast_CTF_S2–MNP_macrophage (4.4e-03); IEC_BEST4_OTOP2 (self) (4.4e-03); Endothelial_arterial–IEC_Goblet (6.1e-03); Fibroblast_submucosal_S3–MNP_macrophage (7.7e-03); MNP_macrophage–T_CD8 (1.1e-02); Endothelial_arterial–MNP_mDC (1.2e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.1e-02); Plasma–T_gd_and_ambiguous (2.6e-02); Enteric_glia–MNP_mDC (3.2e-02); IEC_Goblet–MNP_macrophage (4.7e-02),IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (4.4e-03),Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Fibroblast_CTF_S2–MNP_macrophage (4.4e-03); Endothelial_arterial–IEC_Goblet (6.1e-03); Fibroblast_submucosal_S3–MNP_macrophage (7.7e-03); MNP_macrophage–T_CD8 (1.1e-02); Endothelial_arterial–MNP_mDC (1.2e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.1e-02); Plasma–T_gd_and_ambiguous (2.6e-02); Enteric_glia–MNP_mDC (3.2e-02); IEC_Goblet–MNP_macrophage (4.7e-02),True,3,IEC (self) (2.5e-03); MNP–T (1.8e-02); Fibroblast–MNP (3.2e-02),IEC (self) (2.5e-03),MNP–T (1.8e-02); Fibroblast–MNP (3.2e-02),True
13473_HS4_UC-Slice_2,Testosterone,15,"ABCB1, ABCG2, SLC10A1, SLC22A1, SLC22A4",True,0.0026752907364487,5,11,Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (6.1e-03); Plasma–T_gd_and_ambiguous (9.2e-03); IEC_CT_absorptive_colonocyte–T_CD4 (1.5e-02); IEC_CT_absorptive_colonocyte–T_CD8 (2.9e-02); Fibroblast_cCF_S1–Plasma (4.0e-02); Fibroblast_CTF_S2–T_CD4 (4.8e-02),IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (6.1e-03),Endothelial_lymphatic–Endothelial_venous (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (2.4e-03); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); Plasma–T_gd_and_ambiguous (9.2e-03); IEC_CT_absorptive_colonocyte–T_CD4 (1.5e-02); IEC_CT_absorptive_colonocyte–T_CD8 (2.9e-02); Fibroblast_cCF_S1–Plasma (4.0e-02); Fibroblast_CTF_S2–T_CD4 (4.8e-02),True,2,IEC (self) (2.5e-03); Endothelial (self) (4.9e-02),IEC (self) (2.5e-03); Endothelial (self) (4.9e-02),,True
13473_HS4_UC-Slice_2,Thiamine,1,SLC19A1,False,0.4878757704388011,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Thymidine,3,"SLC22A1, SLC29A1",False,0.12364302786688,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Thyroxine,1,SLCO1B1,False,0.6649737073529152,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Trihydroxycoprostanoic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Urate,1,SLC22A12,False,0.039960041642189,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Urea,3,"SLC5A1, SLC5A5",False,0.1143550357344199,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Uridine,1,SLC29A1,False,0.1101606705536445,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Ursocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Ursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Ursodeoxycholic acid 3-sulfate,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Varanic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",False,0.12364302786688,1,3,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),,Fibroblast_CTF_S2–Fibroblast_cCF_S1 (2.4e-03); IEC_Goblet–MNP_macrophage (6.1e-03); Plasma–T_CD8 (4.0e-02),True,1,Fibroblast (self) (4.7e-03),Fibroblast (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,Vitamin C,1,SLC23A2,False,0.3709290793963841,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_2,Vitamin D3,1,CD36,True,0.0026752907364487,1,4,Fibroblast_CTF_S2 (self) (7.7e-03); Fibroblast_cCF_S1–MNP_mDC (1.2e-02); IEC_Colonocyte_NOS–MNP_macrophage (2.9e-02); Pericyte–T_CD4 (4.2e-02),Fibroblast_CTF_S2 (self) (7.7e-03),Fibroblast_cCF_S1–MNP_mDC (1.2e-02); IEC_Colonocyte_NOS–MNP_macrophage (2.9e-02); Pericyte–T_CD4 (4.2e-02),True,4,Fibroblast–MNP (1.0e-02); Fibroblast (self) (3.4e-02); Endothelial–Fibroblast (3.5e-02); IEC–MNP (3.6e-02),Fibroblast (self) (3.4e-02),Fibroblast–MNP (1.0e-02); Endothelial–Fibroblast (3.5e-02); IEC–MNP (3.6e-02),True
13473_HS4_UC-Slice_2,Water,28,"AQP4, AQP5, AQP7, AQP8, AQP9, ATP7A, ATP7B",True,0.0026752907364487,3,12,IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte (self) (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (4.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (4.4e-03); IEC_Colonocyte_NOS–T_CD8 (1.2e-02); IEC_Goblet_2–Plasma (1.6e-02); Fibroblast_cCF_S1–MNP_macrophage (2.5e-02); IEC_CT_absorptive_colonocyte–Muscularis_mucosa (2.7e-02); IEC_Goblet–IEC_Goblet_2 (3.5e-02); IEC_Colonocyte_NOS–Muscularis_mucosa (4.7e-02),IEC_CT_absorptive_colonocyte (self) (2.4e-03); IEC_Colonocyte_NOS (self) (2.4e-03); IEC_BEST4_OTOP2 (self) (4.4e-03),IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.4e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (4.4e-03); IEC_Colonocyte_NOS–T_CD8 (1.2e-02); IEC_Goblet_2–Plasma (1.6e-02); Fibroblast_cCF_S1–MNP_macrophage (2.5e-02); IEC_CT_absorptive_colonocyte–Muscularis_mucosa (2.7e-02); IEC_Goblet–IEC_Goblet_2 (3.5e-02); IEC_Colonocyte_NOS–Muscularis_mucosa (4.7e-02),True,2,IEC (self) (2.5e-03); IEC–Muscularis_mucosa (4.2e-02),IEC (self) (2.5e-03),IEC–Muscularis_mucosa (4.2e-02),True
13473_HS4_UC-Slice_2,Zinc,3,"SLC30A8, SLC39A8",True,0.0026752907364487,1,9,Enteric_glia–T_CD8 (7.7e-03); IEC_Goblet_2–T_CD4 (7.7e-03); IEC_BEST4_OTOP2–IEC_ISC (1.7e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (2.0e-02); IEC_Goblet–MNP_macrophage (2.1e-02); IEC_Goblet (self) (2.7e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (3.7e-02); IEC_Goblet_2–Muscularis_mucosa (4.8e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.9e-02),IEC_Goblet (self) (2.7e-02),Enteric_glia–T_CD8 (7.7e-03); IEC_Goblet_2–T_CD4 (7.7e-03); IEC_BEST4_OTOP2–IEC_ISC (1.7e-02); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (2.0e-02); IEC_Goblet–MNP_macrophage (2.1e-02); IEC_Colonocyte_NOS–IEC_Goblet_2 (3.7e-02); IEC_Goblet_2–Muscularis_mucosa (4.8e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.9e-02),True,4,Enteric_glia–T (2.5e-03); Fibroblast–IEC (2.5e-03); IEC–MNP (1.5e-02); IEC (self) (2.4e-02),IEC (self) (2.4e-02),Enteric_glia–T (2.5e-03); Fibroblast–IEC (2.5e-03); IEC–MNP (1.5e-02),True
13473_HS4_UC-Slice_2,alpha-Ketoisovaleric acid,1,SLC16A1,True,0.0047830955591052,1,2,IEC_Colonocyte_NOS–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.5e-02),,IEC_Colonocyte_NOS–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–MNP_macrophage (4.5e-02),True,1,IEC (self) (4.7e-03),IEC (self) (4.7e-03),,True
13473_HS4_UC-Slice_2,alpha-Tocopherol,3,"NPC1L1, SCARB1",True,0.0026752907364487,1,4,Endothelial_venous–IEC_Goblet_2 (2.4e-03); IEC_CT_absorptive_colonocyte (self) (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.2e-02); Plasma (self) (4.4e-02),IEC_CT_absorptive_colonocyte (self) (2.4e-03); Plasma (self) (4.4e-02),Endothelial_venous–IEC_Goblet_2 (2.4e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (1.2e-02),True,2,IEC (self) (2.5e-03); Plasma (self) (4.1e-02),IEC (self) (2.5e-03); Plasma (self) (4.1e-02),,True
