sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Prostate_Adenocarcinoma,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid",10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,17a-Ethynylestradiol,6,"ABCB1, ABCC2, SLC10A1",True,0.0012018056796457,1,2,T Cell–other (4.7e-02); other (self) (3.0e-03),,T Cell–other (4.7e-02),True,2,CD8 T Cell–other (4.7e-02); other (self) (3.0e-03),,CD8 T Cell–other (4.7e-02),True,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,"1b,3a,12a-Trihydroxy-5b-cholanoic acid",10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,2-Hydroxychlorpropamide,3,"ABCB1, SLC15A1",True,0.0012018056796457,1,2,T Cell–other (4.7e-02); other (self) (3.0e-03),,T Cell–other (4.7e-02),True,2,CD8 T Cell–other (4.7e-02); other (self) (3.0e-03),,CD8 T Cell–other (4.7e-02),True,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,25-Hydroxycholesterol,1,ABCA1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,"3',4'-Dihydrodiol",6,"ABCB1, ABCC2, SLCO1C1",True,0.0012018056796457,1,2,T Cell–other (4.7e-02); other (self) (3.0e-03),,T Cell–other (4.7e-02),True,2,CD8 T Cell–other (4.7e-02); other (self) (3.0e-03),,CD8 T Cell–other (4.7e-02),True,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,3-Sulfodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,"3alpha,7alpha-Dihydroxycoprostanic acid",10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,3b-Hydroxy-5-cholenoic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,4'-Hydroxydiclofenac,10,"ABCB1, ABCC1, ABCC4, SLCO1C1",True,0.0012018056796457,5,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,4-Hydroxycyclophosphamide,1,ABCB1,True,0.0012018056796457,1,2,T Cell–other (4.7e-02); other (self) (3.0e-03),,T Cell–other (4.7e-02),True,2,CD8 T Cell–other (4.7e-02); other (self) (3.0e-03),,CD8 T Cell–other (4.7e-02),True,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,4-Hydroxyvalsartan,3,"SLCO1B1, SLCO1B3",True,0.0012018056796457,2,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,4-ene-Valproic acid,3,"SLC16A1, SLC22A5",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,5-Hydroxyomeprazole,6,"ABCB1, ABCC3, ABCG2",True,0.0012018056796457,4,2,T Cell–other (6.9e-03); other (self) (3.0e-03),,T Cell–other (6.9e-03),True,2,CD8 T Cell–other (6.9e-03); other (self) (3.0e-03),,CD8 T Cell–other (6.9e-03),True,3,Proliferating CD8 T cell–other (2.2e-02); Effector CD8 T cell–other (3.4e-02); other (self) (2.2e-03),,Proliferating CD8 T cell–other (2.2e-02); Effector CD8 T cell–other (3.4e-02),True
Human_Prostate_Adenocarcinoma,5-Methyltetrahydrofolic acid,1,FOLR1,True,0.0012018056796457,1,1,other (self) (5.5e-03),,,False,1,other (self) (5.5e-03),,,False,1,other (self) (7.7e-03),,,False
Human_Prostate_Adenocarcinoma,8-Hydroxycarvedilol,1,ABCB1,True,0.0012018056796457,1,2,T Cell–other (4.7e-02); other (self) (3.0e-03),,T Cell–other (4.7e-02),True,2,CD8 T Cell–other (4.7e-02); other (self) (3.0e-03),,CD8 T Cell–other (4.7e-02),True,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,ADP,3,"ATP7A, ATP7B",True,0.0012018056796457,3,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Acetate,6,"SLC16A1, SLC16A4, SLCO2B1",True,0.0012018056796457,4,3,T Cell–other (6.9e-03); T Cell (self) (1.9e-02); other (self) (3.0e-03),T Cell (self) (1.9e-02),T Cell–other (6.9e-03),True,3,CD8 T Cell–other (6.9e-03); CD8 T Cell (self) (1.9e-02); other (self) (3.0e-03),CD8 T Cell (self) (1.9e-02),CD8 T Cell–other (6.9e-03),True,4,Effector CD8 T cell–other (6.1e-03); Effector CD8 T cell (self) (2.5e-02); Proliferating CD8 T cell–other (4.0e-02); other (self) (2.2e-03),Effector CD8 T cell (self) (2.5e-02),Effector CD8 T cell–other (6.1e-03); Proliferating CD8 T cell–other (4.0e-02),True
Human_Prostate_Adenocarcinoma,Acetyl-L-Carnitine,3,"SLC22A5, SLC22A8",True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
Human_Prostate_Adenocarcinoma,Acetylcholine,1,SLC22A1,False,0.110415894734232,0,0,,,,False,0,,,,False,0,,,,False
Human_Prostate_Adenocarcinoma,Adenine,1,SLC29A3,True,0.0012018056796457,1,1,other (self) (8.8e-03),,,False,1,other (self) (8.8e-03),,,False,1,other (self) (6.1e-03),,,False
Human_Prostate_Adenocarcinoma,Adenosine,1,SLC29A1,True,0.0012018056796457,1,1,other (self) (3.0e-03),,,False,1,other (self) (3.0e-03),,,False,1,other (self) (2.2e-03),,,False
