,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
317,ABCC1,SLC22A1,635.2331393075901,0.3678746220475512,0.356483362002855,0.7888142478361048,0.000923303604821175,5959.042958077295,0.000999001,0.0032215845272984614,0.00587319189454281,True
324,ABCC4,SLCO1C1,-3024.7880868870743,-1.6450998726918602,0.950025391569243,1.0,-0.0055913377705912376,22498.08261798918,0.000999001,0.0032215845272984614,0.005963933481102095,True
336,TAP1,TAP1,8571.432239983445,6.465270541833048,5.055886684367144e-11,5.007735382611266e-10,0.011438017741294092,19004.441124233563,0.000999001,0.0032215845272984614,0.0444931619003195,True
337,ATP7A,TAP1,-1235.1111712843856,-0.7310462646212986,0.767624552703509,0.9950222360791093,-0.001810429787739559,21141.798777260738,0.000999001,0.0032215845272984614,0.0715883757183561,True
338,ATP7B,TAP1,-603.7972832845884,-0.3573797717938807,0.6395962409983271,0.9651357334061147,-0.0009654561691870842,9919.779136178637,0.000999001,0.0032215845272984614,0.07898351534720006,True
345,AQP7,AQP7,13504.814621031379,10.186428323493233,1.1399346822007677e-24,1.8238954915212283e-23,0.014643706041150577,3295.449320377138,0.000999001,0.0032215845272984614,0.020323521733542276,True
347,AQP9,AQP9,33941.64996963977,25.601549839743516,7.330546311986083e-145,5.082512109643684e-143,0.025174649042400632,1844.8181136406952,0.000999001,0.0032215845272984614,0.02692465294317565,True
363,AQP4,ATP7A,1837.7781426069,1.0844012983908435,0.1390934541523426,0.4129442305670905,0.0023510767511317194,832.8180287729849,0.007992008,0.02261683831409532,0.06772287151546628,True
364,AQP4,ATP7B,4512.8523637551825,2.6628583990886416,0.00387400054033671,0.01941667740698881,0.005773309643711506,473.7193046715095,0.003996004,0.011873840114900043,0.03852177846333546,True
368,ABCC4,SLC22A4,6109.1222524294735,3.3225852360697763,0.0004459370924164407,0.0028254032127370235,0.011292746802081534,135160.99908586103,0.000999001,0.0032215845272984614,0.03582932916882597,True
