,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
90,Ketone bodies,12520.976487960525,12.303045096821851,4.361136818759633e-35,1.3681997862775322e-34,76253.54078229412,0.000999001,0.001389914394720741,True
91,L-Alanine,8210.361856858592,8.067458020010278,3.5888436550488895e-16,6.918252829009907e-16,52812.870296451365,0.000999001,0.001389914394720741,True
92,L-Arginine,27919.022656052744,10.801339622798528,1.696089095387671e-27,4.174988542492729e-27,255667.07457552422,0.000999001,0.001389914394720741,True
93,L-Asparagine,8210.361856858592,8.067458020010278,3.5888436550488895e-16,6.918252829009907e-16,52812.870296451365,0.000999001,0.001389914394720741,True
94,L-Aspartate,27769.6181301869,10.43416266435967,8.656670297840387e-26,2.0672645487380028e-25,8198.991679193245,0.000999001,0.001389914394720741,True
95,L-Carnitine,8893.273382965688,1.3402196512723956,0.09008697229414658,0.10295653976473895,13122.556472224263,0.000999001,0.001389914394720741,True
96,L-Cysteine,35109.817604463555,10.890984571930762,6.362848985189063e-28,1.6420255445649195e-27,93145.70184215446,0.000999001,0.001389914394720741,True
97,L-Cystine,19255.982982193622,5.1186408878607494,1.5387265081692973e-07,2.486830720273612e-07,192550.4360511311,0.000999001,0.001389914394720741,True
98,L-Dopa,43545.87720610482,42.78794801368079,0.0,0.0,11636.711450540246,0.000999001,0.001389914394720741,True
99,L-Glutamate,70973.53142160791,8.051029383104874,4.1050277489530125e-16,7.819100474196214e-16,932242.8048866147,0.000999001,0.001389914394720741,True
100,L-Glutamine,96286.8017601062,18.01750040588598,7.100833913668901e-73,2.91316263124878e-72,1753411.2774462395,0.000999001,0.001389914394720741,True
101,L-Histidine,29749.43439973247,29.231636476339162,3.843390643913368e-188,2.6736630566353866e-187,254883.36102972046,0.000999001,0.001389914394720741,True
102,L-Isoleucine,21651.142474520988,21.274297776844975,9.821617656182942e-101,4.621937720556679e-100,9657.704536870042,0.000999001,0.001389914394720741,True
103,L-Lactate,74353.57135978367,36.76870536121455,2.921264648525804e-296,2.921264648525804e-295,561516.9967276271,0.000999001,0.001389914394720741,True
104,L-Leucine,73773.25445170005,17.42668811709665,2.587906980635013e-68,1.0351627922540052e-67,1394557.7103091832,0.000999001,0.001389914394720741,True
105,L-Lysine,-220.7684476617669,-0.2169259059107528,0.5858669558623847,0.603402176638143,0.0,0.1008991,0.10415390999086442,False
106,L-Methionine,23417.31158853522,10.813506419845194,1.4854623412740112e-27,3.713655853185028e-27,294317.8880932882,0.000999001,0.001389914394720741,True
107,L-Ornithine,-220.7684476617669,-0.2169259059107528,0.5858669558623847,0.603402176638143,0.0,0.1008991,0.10415390999086442,False
108,L-Phenylalanine,23417.31158853522,10.813506419845194,1.4854623412740112e-27,3.713655853185028e-27,294317.8880932882,0.000999001,0.001389914394720741,True
109,L-Serine,27742.747669521348,13.667076765557479,7.984109216824726e-43,2.838794388204347e-42,417238.2254068892,0.000999001,0.001389914394720741,True
