gene,export,import,pair,cell_type,mean,std,n
HIF1A,SLC5A3,SLC12A2,SLC5A3@SLC12A2,CD4 T Cell,-1.6902638e-07,6.272257e-06,34384
HIF1A,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD4 T Cell,-4.0632356e-05,3.17329e-05,34384
HIF1A,SLC1A5,SLC12A2,SLC1A5@SLC12A2,CD4 T Cell,-1.0500348e-07,4.0512277e-06,34384
HIF1A,SLC1A5,SLC5A3,SLC1A5@SLC5A3,CD4 T Cell,-3.9165727e-05,3.4264485e-05,34384
HIF1A,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD4 T Cell,-2.8739232e-05,2.2850827e-05,34384
HIF1A,SLC22A5,SLC5A3,SLC22A5@SLC5A3,CD4 T Cell,-1.286993e-08,4.9003745e-07,34384
HIF1A,SLC5A3,SLC22A5,SLC5A3@SLC22A5,CD4 T Cell,-8.942057e-09,3.4062913e-07,34384
HIF1A,SLC5A3,SLC5A3,SLC5A3@SLC5A3,CD4 T Cell,-3.7371326e-05,3.5326906e-05,34384
HIF1A,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD4 T Cell,-0.00016008953,0.000118857824,34384
HIF1A,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD4 T Cell,-4.0943094e-05,3.7862083e-05,34384
HIF1A,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD4 T Cell,-6.645318e-07,7.7196484e-07,34384
HIF1A,SLC29A1,SLC22A5,SLC29A1@SLC22A5,CD4 T Cell,-9.890807e-09,4.273979e-07,34384
HIF1A,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD4 T Cell,-0.00019132988,0.0001426213,34384
HIF1A,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD4 T Cell,-4.2098327e-07,6.2858135e-06,34384
HIF1A,SLC29A1,SLC5A3,SLC29A1@SLC5A3,CD4 T Cell,-0.00010944607,8.332597e-05,34384
HIF1A,SLC5A3,SLC29A1,SLC5A3@SLC29A1,CD4 T Cell,-0.00011778095,9.0230125e-05,34384
HIF1A,AQP7,AQP7,AQP7@AQP7,CD4 T Cell,-3.658618e-08,1.3451532e-06,34384
HIF1A,AQP7,ATP7A,AQP7@ATP7A,CD4 T Cell,-3.0901155e-13,5.7299773e-11,34384
HIF1A,ATP7A,AQP7,ATP7A@AQP7,CD4 T Cell,9.421479e-11,3.8314e-09,34384
HIF1A,AQP9,AQP9,AQP9@AQP9,CD4 T Cell,1.8436796e-06,1.7446386e-06,34384
HIF1A,ABCC3,ABCC3,ABCC3@ABCC3,CD8 T Cell,-4.9619604e-07,2.2535158e-05,12339
HIF1A,ABCA1,ABCA1,ABCA1@ABCA1,CD8 T Cell,-5.2668e-07,1.8188235e-05,12339
HIF1A,ABCC4,ABCC4,ABCC4@ABCC4,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCC1,ABCC4,ABCC1@ABCC4,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCC4,ABCC1,ABCC4@ABCC1,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCC1,ABCC1,ABCC1@ABCC1,CD8 T Cell,-1.7524778e-07,5.176677e-06,12339
HIF1A,FOLR1,FOLR1,FOLR1@FOLR1,CD8 T Cell,3.3171708e-07,9.711789e-06,12339
HIF1A,ATP7A,ATP7A,ATP7A@ATP7A,CD8 T Cell,0.0,0.0,12339
HIF1A,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,CD8 T Cell,-7.9382465e-07,3.0067744e-05,12339
HIF1A,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,CD8 T Cell,-3.359493e-08,9.785324e-07,12339
HIF1A,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,CD8 T Cell,-1.44170125e-08,4.6807858e-07,12339
HIF1A,SLC29A3,SLC29A3,SLC29A3@SLC29A3,CD8 T Cell,-1.5565283e-07,4.610632e-06,12339
HIF1A,SLC29A1,SLC29A1,SLC29A1@SLC29A1,CD8 T Cell,-7.7541347e-07,2.2777815e-05,12339
HIF1A,CD38,CD38,CD38@CD38,CD8 T Cell,-1.0281415e-07,3.10818e-06,12339
HIF1A,ATP7A,TAP1,ATP7A@TAP1,CD8 T Cell,-2.0121466e-07,5.91479e-06,12339
HIF1A,TAP1,ATP7A,TAP1@ATP7A,CD8 T Cell,-5.0343708e-08,1.3879397e-06,12339
HIF1A,TAP1,TAP1,TAP1@TAP1,CD8 T Cell,-4.6515765e-06,0.0001365831,12339
HIF1A,SCNN1A,SCNN1A,SCNN1A@SCNN1A,CD8 T Cell,-1.3037841e-07,8.728751e-06,12339
HIF1A,SLC39A8,SLC39A8,SLC39A8@SLC39A8,CD8 T Cell,-1.6202795e-12,5.1513464e-11,12339
HIF1A,ORAI2,ORAI3,ORAI2@ORAI3,CD8 T Cell,1.1240495e-12,3.4399036e-11,12339
HIF1A,ORAI3,ORAI3,ORAI3@ORAI3,CD8 T Cell,-8.003745e-09,2.494278e-07,12339
HIF1A,CLCN3,CLCN3,CLCN3@CLCN3,CD8 T Cell,-7.1582003e-09,3.2870324e-07,12339
HIF1A,SLC12A2,SLC12A6,SLC12A2@SLC12A6,CD8 T Cell,3.532086e-08,1.0938579e-06,12339
HIF1A,SLC12A2,SLC12A2,SLC12A2@SLC12A2,CD8 T Cell,-4.791462e-07,2.173953e-05,12339
HIF1A,CD36,CD36,CD36@CD36,CD8 T Cell,2.2530118e-10,6.5706804e-09,12339
HIF1A,ABCC3,ABCC4,ABCC3@ABCC4,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCC4,ABCC3,ABCC4@ABCC3,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCC1,ABCC3,ABCC1@ABCC3,CD8 T Cell,-4.783341e-08,2.0742157e-06,12339
HIF1A,ABCC3,ABCC1,ABCC3@ABCC1,CD8 T Cell,-1.8500549e-07,5.0540034e-06,12339
HIF1A,SLC2A1,SLC2A1,SLC2A1@SLC2A1,CD8 T Cell,-7.04168e-08,2.085305e-06,12339
HIF1A,SLC2A3,SLC2A3,SLC2A3@SLC2A3,CD8 T Cell,5.657384e-06,0.0001607887,12339
HIF1A,SLC2A3,SLC2A9,SLC2A3@SLC2A9,CD8 T Cell,-1.8126077e-07,5.762216e-06,12339
HIF1A,SLC2A9,SLC2A3,SLC2A9@SLC2A3,CD8 T Cell,-2.1951775e-11,6.527417e-10,12339
HIF1A,SLC2A1,SLC2A9,SLC2A1@SLC2A9,CD8 T Cell,-9.355507e-11,2.8527352e-09,12339
HIF1A,SLC6A3,SLC6A3,SLC6A3@SLC6A3,CD8 T Cell,0.0,0.0,12339
HIF1A,SLC6A3,SLC22A5,SLC6A3@SLC22A5,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCG2,SLCO2B1,ABCG2@SLCO2B1,CD8 T Cell,-1.3405371e-08,3.9178752e-07,12339
HIF1A,MSR1,MSR1,MSR1@MSR1,CD8 T Cell,1.0741667e-05,0.00030799222,12339
HIF1A,CPT1A,CPT1A,CPT1A@CPT1A,CD8 T Cell,-2.296847e-08,2.0517612e-06,12339
HIF1A,CD36,MSR1,CD36@MSR1,CD8 T Cell,2.955275e-07,8.8156485e-06,12339
HIF1A,MSR1,CD36,MSR1@CD36,CD8 T Cell,-2.7083803e-07,7.957958e-06,12339
HIF1A,ABCC4,FOLR1,ABCC4@FOLR1,CD8 T Cell,3.013366e-08,1.4011501e-06,12339
HIF1A,FOLR1,ABCC4,FOLR1@ABCC4,CD8 T Cell,1.6767794e-08,7.993984e-07,12339
HIF1A,FOLR2,FOLR2,FOLR2@FOLR2,CD8 T Cell,-6.7777574e-07,2.089021e-05,12339
HIF1A,ABCC3,FOLR1,ABCC3@FOLR1,CD8 T Cell,3.120448e-07,1.0026441e-05,12339
HIF1A,FOLR1,ABCC3,FOLR1@ABCC3,CD8 T Cell,-7.664927e-07,3.3131004e-05,12339
HIF1A,LRP1,LRP1,LRP1@LRP1,CD8 T Cell,-7.865541e-08,2.3998293e-06,12339
HIF1A,SLC3A2,SLC40A1,SLC3A2@SLC40A1,CD8 T Cell,-4.0957502e-06,0.00011663863,12339
HIF1A,SLC40A1,SLC3A2,SLC40A1@SLC3A2,CD8 T Cell,-8.0657594e-07,2.3374198e-05,12339
HIF1A,SLC11A2,SLC40A1,SLC11A2@SLC40A1,CD8 T Cell,-7.833795e-06,0.0002195379,12339
HIF1A,SLC40A1,SLC11A2,SLC40A1@SLC11A2,CD8 T Cell,-1.0494883e-06,3.692367e-05,12339
HIF1A,SLC11A1,SLC11A2,SLC11A1@SLC11A2,CD8 T Cell,-2.062842e-11,6.0688304e-10,12339
HIF1A,SLC11A2,SLC11A1,SLC11A2@SLC11A1,CD8 T Cell,1.12458274e-07,3.2827663e-06,12339
HIF1A,SLC11A2,SLC11A2,SLC11A2@SLC11A2,CD8 T Cell,-7.840758e-07,1.9445923e-05,12339
HIF1A,CUBN,SLC40A1,CUBN@SLC40A1,CD8 T Cell,-1.6944629e-08,5.2461166e-07,12339
HIF1A,SLC40A1,CUBN,SLC40A1@CUBN,CD8 T Cell,-2.7996516e-09,1.4421202e-07,12339
HIF1A,SLC3A2,SLC11A1,SLC3A2@SLC11A1,CD8 T Cell,1.6524528e-08,5.058757e-07,12339
HIF1A,SLC3A2,SLC3A2,SLC3A2@SLC3A2,CD8 T Cell,-7.628109e-08,2.3172074e-06,12339
HIF1A,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD8 T Cell,-1.474469e-07,3.943709e-06,12339
HIF1A,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD8 T Cell,-3.534551e-07,9.974445e-06,12339
HIF1A,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD8 T Cell,-2.71782e-05,0.0007420617,12339
HIF1A,SLC1A5,SLC1A5,SLC1A5@SLC1A5,CD8 T Cell,-6.141512e-08,1.7854807e-06,12339
HIF1A,SLC1A5,SLC43A2,SLC1A5@SLC43A2,CD8 T Cell,-6.32819e-10,1.9525228e-08,12339
HIF1A,SLC43A2,SLC43A2,SLC43A2@SLC43A2,CD8 T Cell,-2.1478765e-09,6.3466516e-08,12339
HIF1A,SLC3A2,SLC1A3,SLC3A2@SLC1A3,CD8 T Cell,-8.428522e-08,2.4756894e-06,12339
HIF1A,SLC1A1,SLC3A2,SLC1A1@SLC3A2,CD8 T Cell,0.0,0.0,12339
HIF1A,SLC1A1,SLC1A5,SLC1A1@SLC1A5,CD8 T Cell,0.0,0.0,12339
HIF1A,SLC1A5,SLC3A2,SLC1A5@SLC3A2,CD8 T Cell,-1.7381218e-08,4.6628182e-07,12339
HIF1A,SLC3A2,SLC1A5,SLC3A2@SLC1A5,CD8 T Cell,-4.0304016e-08,1.1845742e-06,12339
HIF1A,SLC7A7,SLC7A7,SLC7A7@SLC7A7,CD8 T Cell,-2.93498e-07,8.8819315e-06,12339
HIF1A,SLC38A7,SLC3A2,SLC38A7@SLC3A2,CD8 T Cell,-1.2538777e-09,3.9411372e-08,12339
HIF1A,SLC3A2,SLC38A7,SLC3A2@SLC38A7,CD8 T Cell,-5.511756e-08,1.6195685e-06,12339
HIF1A,SLC1A5,SLC38A7,SLC1A5@SLC38A7,CD8 T Cell,-1.7315505e-10,5.275242e-09,12339
HIF1A,SLC3A2,SLC7A5,SLC3A2@SLC7A5,CD8 T Cell,0.0,0.0,12339
HIF1A,SLC7A5,SLC3A2,SLC7A5@SLC3A2,CD8 T Cell,0.0,0.0,12339
HIF1A,SLC38A7,SLC7A7,SLC38A7@SLC7A7,CD8 T Cell,-2.2896214e-09,6.772985e-08,12339
HIF1A,SLC7A7,SLC38A7,SLC7A7@SLC38A7,CD8 T Cell,-1.8442904e-07,5.5510395e-06,12339
HIF1A,SLC3A2,SLC7A7,SLC3A2@SLC7A7,CD8 T Cell,-2.4024711e-08,7.4922104e-07,12339
HIF1A,SLC7A7,SLC3A2,SLC7A7@SLC3A2,CD8 T Cell,-3.6294617e-07,1.1289517e-05,12339
HIF1A,SLC1A5,SLC7A5,SLC1A5@SLC7A5,CD8 T Cell,1.5123209e-09,4.4929006e-08,12339
HIF1A,SLC3A2,SLC43A2,SLC3A2@SLC43A2,CD8 T Cell,-5.0096624e-08,1.5203127e-06,12339
HIF1A,SLC43A2,SLC3A2,SLC43A2@SLC3A2,CD8 T Cell,-7.1329744e-08,2.0946939e-06,12339
HIF1A,ABCC1,SLC22A5,ABCC1@SLC22A5,CD8 T Cell,0.0,0.0,12339
HIF1A,ABCC3,SLC22A5,ABCC3@SLC22A5,CD8 T Cell,-2.8769161e-08,1.3270386e-06,12339
HIF1A,SLC22A5,ABCC3,SLC22A5@ABCC3,CD8 T Cell,-2.4539874e-08,1.123825e-06,12339
HIF1A,SLC12A2,SLC22A5,SLC12A2@SLC22A5,CD8 T Cell,-5.494874e-08,2.529343e-06,12339
HIF1A,SLC22A5,SLC12A2,SLC22A5@SLC12A2,CD8 T Cell,-2.4554193e-08,1.1471036e-06,12339
HIF1A,SLC1A5,SLC22A5,SLC1A5@SLC22A5,CD8 T Cell,-3.1671086e-09,1.4926371e-07,12339
HIF1A,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD8 T Cell,-4.470286e-07,1.4498115e-05,12339
HIF1A,SLC5A3,SLC12A2,SLC5A3@SLC12A2,CD8 T Cell,-1.0016391e-07,4.724521e-06,12339
HIF1A,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD8 T Cell,-1.18095755e-07,3.2280116e-06,12339
HIF1A,SLC1A5,SLC12A2,SLC1A5@SLC12A2,CD8 T Cell,-5.400406e-08,2.6172256e-06,12339
HIF1A,SLC1A5,SLC5A3,SLC1A5@SLC5A3,CD8 T Cell,-1.268917e-07,3.4480904e-06,12339
HIF1A,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD8 T Cell,-5.7098e-08,1.5930323e-06,12339
HIF1A,SLC22A5,SLC5A3,SLC22A5@SLC5A3,CD8 T Cell,-6.616525e-09,3.1332704e-07,12339
HIF1A,SLC5A3,SLC22A5,SLC5A3@SLC22A5,CD8 T Cell,-5.975374e-09,2.818297e-07,12339
HIF1A,SLC5A3,SLC5A3,SLC5A3@SLC5A3,CD8 T Cell,-1.2338604e-07,3.471787e-06,12339
HIF1A,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD8 T Cell,-2.9080613e-07,8.398405e-06,12339
HIF1A,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD8 T Cell,-7.383455e-08,2.2694599e-06,12339
HIF1A,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD8 T Cell,-1.2389976e-09,4.1560153e-08,12339
HIF1A,SLC29A1,SLC22A5,SLC29A1@SLC22A5,CD8 T Cell,-8.526898e-09,4.095739e-07,12339
HIF1A,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD8 T Cell,-4.2481156e-07,1.0712488e-05,12339
HIF1A,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD8 T Cell,-1.1185742e-07,5.158264e-06,12339
HIF1A,SLC29A1,SLC5A3,SLC29A1@SLC5A3,CD8 T Cell,-2.7323566e-07,6.825269e-06,12339
HIF1A,SLC5A3,SLC29A1,SLC5A3@SLC29A1,CD8 T Cell,-1.8240227e-07,5.140319e-06,12339
HIF1A,AQP7,AQP7,AQP7@AQP7,CD8 T Cell,-2.0514133e-08,9.587568e-07,12339
HIF1A,AQP7,ATP7A,AQP7@ATP7A,CD8 T Cell,0.0,0.0,12339
HIF1A,ATP7A,AQP7,ATP7A@AQP7,CD8 T Cell,0.0,0.0,12339
HIF1A,AQP9,AQP9,AQP9@AQP9,CD8 T Cell,3.215091e-09,1.0351083e-07,12339
HIF1A,ABCC3,ABCC3,ABCC3@ABCC3,other,-0.00014408065,0.00035454668,231605
HIF1A,ABCA1,ABCA1,ABCA1@ABCA1,other,-1.9596891e-05,6.508605e-05,231605
HIF1A,ABCC4,ABCC4,ABCC4@ABCC4,other,7.222378e-09,3.4129187e-08,231605
HIF1A,ABCC1,ABCC4,ABCC1@ABCC4,other,3.1544868e-08,1.4915143e-07,231605
HIF1A,ABCC4,ABCC1,ABCC4@ABCC1,other,1.0713409e-09,5.0698357e-09,231605
HIF1A,ABCC1,ABCC1,ABCC1@ABCC1,other,-1.4031658e-06,1.5641988e-05,231605
HIF1A,FOLR1,FOLR1,FOLR1@FOLR1,other,5.3692584e-05,0.00013140462,231605
HIF1A,ATP7A,ATP7A,ATP7A@ATP7A,other,3.079968e-10,1.460472e-09,231605
HIF1A,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,-8.063969e-06,0.00012277515,231605
HIF1A,SLC16A1,SLCO2B1,SLC16A1@SLCO2B1,other,-2.6161493e-07,2.7019585e-06,231605
HIF1A,SLCO2B1,SLC16A1,SLCO2B1@SLC16A1,other,-1.0203082e-07,1.229768e-06,231605
HIF1A,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,-1.2401568e-06,1.3060477e-05,231605
HIF1A,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,-8.2519e-06,6.9801084e-05,231605
HIF1A,CD38,CD38,CD38@CD38,other,-9.1326035e-07,9.772924e-06,231605
HIF1A,ATP7A,TAP1,ATP7A@TAP1,other,-3.941644e-06,1.7858143e-05,231605
HIF1A,TAP1,ATP7A,TAP1@ATP7A,other,-1.8337144e-06,5.1533625e-06,231605
HIF1A,TAP1,TAP1,TAP1@TAP1,other,-6.1658598e-06,0.00040213176,231605
HIF1A,SCNN1A,SCNN1A,SCNN1A@SCNN1A,other,-6.230002e-05,0.00016301531,231605
HIF1A,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,-1.26056535e-11,1.4711864e-10,231605
HIF1A,ORAI2,ORAI3,ORAI2@ORAI3,other,8.763695e-12,1.0075592e-10,231605
HIF1A,ORAI3,ORAI3,ORAI3@ORAI3,other,-5.4834935e-08,6.2436254e-07,231605
HIF1A,CLCN3,CLCN3,CLCN3@CLCN3,other,-2.100785e-06,5.2497476e-06,231605
HIF1A,SLC12A2,SLC12A6,SLC12A2@SLC12A6,other,2.3612031e-07,2.6840066e-06,231605
HIF1A,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,-0.00014092709,0.0003475429,231605
HIF1A,CD36,CD36,CD36@CD36,other,1.6438163e-09,1.7330217e-08,231605
HIF1A,ABCC3,ABCC4,ABCC3@ABCC4,other,8.555509e-09,4.6085187e-08,231605
HIF1A,ABCC4,ABCC3,ABCC4@ABCC3,other,1.2580884e-09,5.9477263e-09,231605
HIF1A,ABCC1,ABCC3,ABCC1@ABCC3,other,-1.32761315e-05,3.387432e-05,231605
HIF1A,ABCC3,ABCC1,ABCC3@ABCC1,other,-2.36511e-05,5.7788842e-05,231605
HIF1A,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,-5.55039e-07,5.8886717e-06,231605
HIF1A,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,6.3882864e-05,0.0004569091,231605
HIF1A,SLC2A3,SLC2A9,SLC2A3@SLC2A9,other,-1.1711593e-06,1.3709518e-05,231605
HIF1A,SLC2A9,SLC2A3,SLC2A9@SLC2A3,other,-3.3352068e-09,1.5079683e-08,231605
HIF1A,SLC2A1,SLC2A9,SLC2A1@SLC2A9,other,-6.6896266e-10,7.330771e-09,231605
HIF1A,SLC6A3,SLC6A3,SLC6A3@SLC6A3,other,1.6556596e-08,8.333031e-08,231605
HIF1A,SLC6A3,SLC22A5,SLC6A3@SLC22A5,other,-1.6078916e-09,7.733869e-09,231605
HIF1A,ABCG2,SLCO2B1,ABCG2@SLCO2B1,other,-1.0134521e-07,1.0628753e-06,231605
HIF1A,MSR1,MSR1,MSR1@MSR1,other,8.451628e-05,0.0008594415,231605
HIF1A,CPT1A,CPT1A,CPT1A@CPT1A,other,8.718011e-06,2.451971e-05,231605
HIF1A,CD36,MSR1,CD36@MSR1,other,2.0856714e-06,2.2702314e-05,231605
HIF1A,MSR1,CD36,MSR1@CD36,other,-1.9435954e-06,2.0989208e-05,231605
HIF1A,ABCC4,FOLR1,ABCC4@FOLR1,other,7.875045e-06,2.001331e-05,231605
HIF1A,FOLR1,ABCC4,FOLR1@ABCC4,other,5.200831e-06,1.3030706e-05,231605
HIF1A,FOLR2,FOLR2,FOLR2@FOLR2,other,-4.053702e-06,4.8626873e-05,231605
HIF1A,ABCC3,FOLR1,ABCC3@FOLR1,other,-1.04817855e-05,4.372025e-05,231605
HIF1A,FOLR1,ABCC3,FOLR1@ABCC3,other,-0.00021045057,0.00051506254,231605
HIF1A,LRP1,LRP1,LRP1@LRP1,other,-6.657191e-07,7.0909837e-06,231605
HIF1A,SLC3A2,SLC40A1,SLC3A2@SLC40A1,other,-4.9463677e-05,0.00033892307,231605
HIF1A,SLC40A1,SLC3A2,SLC40A1@SLC3A2,other,-2.7307116e-05,8.480427e-05,231605
HIF1A,SLC11A2,SLC40A1,SLC11A2@SLC40A1,other,-0.00013946605,0.0006549384,231605
HIF1A,SLC40A1,SLC11A2,SLC40A1@SLC11A2,other,-0.0002435652,0.0006244898,231605
HIF1A,SLC11A1,SLC11A2,SLC11A1@SLC11A2,other,-1.7099211e-10,1.8408985e-09,231605
HIF1A,SLC11A2,SLC11A1,SLC11A2@SLC11A1,other,9.353168e-07,9.839707e-06,231605
HIF1A,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,-5.5370394e-05,0.0001342634,231605
HIF1A,CUBN,SLC40A1,CUBN@SLC40A1,other,-1.262949e-07,1.5251475e-06,231605
HIF1A,SLC40A1,CUBN,SLC40A1@CUBN,other,-6.5680507e-07,1.914841e-06,231605
HIF1A,SLC3A2,SLC11A1,SLC3A2@SLC11A1,other,1.4610785e-07,1.6068421e-06,231605
HIF1A,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,-5.3931404e-07,6.0061593e-06,231605
HIF1A,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,-1.0455262e-05,2.5733676e-05,231605
HIF1A,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,-1.1440336e-05,3.4214543e-05,231605
HIF1A,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,-0.0007138426,0.0025274581,231605
HIF1A,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,-5.665362e-07,5.637936e-06,231605
HIF1A,SLC1A5,SLC43A2,SLC1A5@SLC43A2,other,-5.35395e-09,5.9109986e-08,231605
HIF1A,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,-1.9994042e-08,2.1029537e-07,231605
HIF1A,SLC3A2,SLC1A3,SLC3A2@SLC1A3,other,-7.1984465e-07,7.500665e-06,231605
HIF1A,SLC1A1,SLC3A2,SLC1A1@SLC3A2,other,-3.860224e-10,1.8399771e-09,231605
HIF1A,SLC1A1,SLC1A5,SLC1A1@SLC1A5,other,1.3932487e-09,6.5791648e-09,231605
HIF1A,SLC1A5,SLC3A2,SLC1A5@SLC3A2,other,-2.275991e-06,5.5493956e-06,231605
HIF1A,SLC3A2,SLC1A5,SLC3A2@SLC1A5,other,-3.152587e-07,3.4337468e-06,231605
HIF1A,SLC7A7,SLC7A7,SLC7A7@SLC7A7,other,-1.9663119e-06,2.189882e-05,231605
HIF1A,SLC38A7,SLC3A2,SLC38A7@SLC3A2,other,-1.2532667e-08,1.3811834e-07,231605
HIF1A,SLC3A2,SLC38A7,SLC3A2@SLC38A7,other,-4.6377008e-07,4.92279e-06,231605
HIF1A,SLC1A5,SLC38A7,SLC1A5@SLC38A7,other,-1.2450361e-09,1.3938301e-08,231605
HIF1A,SLC3A2,SLC7A5,SLC3A2@SLC7A5,other,-5.6774824e-10,2.742164e-09,231605
HIF1A,SLC7A5,SLC3A2,SLC7A5@SLC3A2,other,-9.985338e-10,4.873582e-09,231605
HIF1A,SLC38A7,SLC7A7,SLC38A7@SLC7A7,other,-1.9147818e-08,2.0075035e-07,231605
HIF1A,SLC7A7,SLC38A7,SLC7A7@SLC38A7,other,-1.1968484e-06,1.3187986e-05,231605
HIF1A,SLC3A2,SLC7A7,SLC3A2@SLC7A7,other,-1.6212614e-07,1.8242001e-06,231605
HIF1A,SLC7A7,SLC3A2,SLC7A7@SLC3A2,other,2.5899321e-06,3.3299104e-05,231605
HIF1A,SLC1A5,SLC7A5,SLC1A5@SLC7A5,other,1.0924413e-08,1.5024267e-07,231605
HIF1A,SLC3A2,SLC43A2,SLC3A2@SLC43A2,other,-4.488841e-07,4.804469e-06,231605
HIF1A,SLC43A2,SLC3A2,SLC43A2@SLC3A2,other,-5.308985e-07,5.727183e-06,231605
HIF1A,ABCC1,SLC22A5,ABCC1@SLC22A5,other,-1.1762513e-09,5.7182565e-09,231605
HIF1A,ABCC3,SLC22A5,ABCC3@SLC22A5,other,-7.5167823e-06,1.9452855e-05,231605
HIF1A,SLC22A5,ABCC3,SLC22A5@ABCC3,other,-8.032597e-06,2.0488342e-05,231605
HIF1A,SLC12A2,SLC22A5,SLC12A2@SLC22A5,other,-1.5251336e-05,3.8495065e-05,231605
HIF1A,SLC22A5,SLC12A2,SLC22A5@SLC12A2,other,-6.8462778e-06,1.7879729e-05,231605
HIF1A,SLC1A5,SLC22A5,SLC1A5@SLC22A5,other,-1.0416439e-06,2.6922414e-06,231605
HIF1A,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,-8.932029e-05,0.00021727475,231605
HIF1A,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,-3.0568466e-05,7.73531e-05,231605
HIF1A,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,-1.5912616e-05,4.3827273e-05,231605
HIF1A,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,-2.0979836e-05,5.520454e-05,231605
HIF1A,SLC1A5,SLC5A3,SLC1A5@SLC5A3,other,-1.8332994e-05,4.4860517e-05,231605
HIF1A,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,-1.5399382e-06,5.115944e-06,231605
HIF1A,SLC22A5,SLC5A3,SLC22A5@SLC5A3,other,-2.2770305e-06,5.798018e-06,231605
HIF1A,SLC5A3,SLC22A5,SLC5A3@SLC22A5,other,-1.6313943e-06,4.213381e-06,231605
HIF1A,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,-1.5807596e-05,4.095928e-05,231605
HIF1A,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,-4.2556467e-06,2.2184318e-05,231605
HIF1A,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,-1.1838955e-06,7.233252e-06,231605
HIF1A,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,-1.1235076e-08,1.3881095e-07,231605
HIF1A,SLC29A1,SLC22A5,SLC29A1@SLC22A5,other,-1.9084564e-06,5.2784185e-06,231605
HIF1A,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,-2.729626e-05,6.947695e-05,231605
HIF1A,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,-2.9150557e-05,7.488432e-05,231605
HIF1A,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,-2.9723942e-05,7.0809896e-05,231605
HIF1A,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,-3.3762904e-06,1.7372075e-05,231605
HIF1A,AQP7,AQP7,AQP7@AQP7,other,-6.309842e-06,1.6041638e-05,231605
HIF1A,AQP7,ATP7A,AQP7@ATP7A,other,-4.3125742e-10,2.0466782e-09,231605
HIF1A,ATP7A,AQP7,ATP7A@AQP7,other,7.6221465e-09,3.36902e-08,231605
HIF1A,AQP9,AQP9,AQP9@AQP9,other,2.271986e-08,2.7256593e-07,231605
IL2RA,ABCC3,ABCC3,ABCC3@ABCC3,CD4 T Cell,8.1395265e-05,7.583077e-05,34384
