,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
149,Uridine,35631.833974533074,22.432827995486434,9.4140489595102e-112,2.6897282741457714e-111,363597.94065091223,0.000999001,0.0011336181233537958,True
150,Ursocholic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
151,Ursodeoxycholic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
152,Ursodeoxycholic acid 3-sulfate,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
153,Varanic acid,128859.83694275461,15.026598835232747,2.4580351637098174e-51,4.013118634628273e-51,414295.5243906743,0.000999001,0.0011336181233537958,True
154,Vitamin C,13202.698117374126,8.31205758746712,4.702837937323808e-17,6.019632559774474e-17,8299.08566977558,0.02097902,0.022083179731118053,True
155,Vitamin D3,100894.23779741659,63.52025225147878,0.0,0.0,50358.72761087,0.000999001,0.0011336181233537958,True
156,Water,321847.64372171054,24.14361298005089,4.357012006237146e-129,1.7428048024948585e-128,537160.8218204974,0.000999001,0.0011336181233537958,True
157,Zinc,126880.6737190133,35.74638207003491,3.764977277352005e-280,2.0079878812544026e-279,329008.06588224677,0.000999001,0.0011336181233537958,True
158,alpha-Ketoisovaleric acid,12772.080649617455,8.040952608898195,4.457136558389978e-16,5.44383091101066e-16,1060.5222656630774,0.000999001,0.0011336181233537958,True
159,alpha-Tocopherol,32466.78499085154,8.925037416406973,2.2277428669755397e-19,2.9952845270259356e-19,9245.881329517397,0.000999001,0.0011336181233537958,True
