sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,24_11_12_ICI_5K_Fine_annotations_n_sig_pairs,24_11_12_ICI_5K_Fine_annotations_interactions,24_11_12_ICI_5K_Fine_annotations_within_Tcell,24_11_12_ICI_5K_Fine_annotations_Tcell_interfaces,24_11_12_ICI_5K_Fine_annotations_tcell_involved,25_06_11_ICI_5K_Coarse_annotations_n_sig_pairs,25_06_11_ICI_5K_Coarse_annotations_interactions,25_06_11_ICI_5K_Coarse_annotations_within_Tcell,25_06_11_ICI_5K_Coarse_annotations_Tcell_interfaces,25_06_11_ICI_5K_Coarse_annotations_tcell_involved
13473_HS4_UC-Slice_1,Progesterone,15,"ABCB1, ABCC1, SLC10A1, SLC22A1, SLC22A2",True,0.0019017126921743,2,4,IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.5e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03),IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS–MAST (3.5e-02); IEC_Colonocyte_NOS–Plasma (4.5e-02),True,1,IEC (self) (2.2e-03),IEC (self) (2.2e-03),,True
13473_HS4_UC-Slice_1,Propionyl-L-Carnitine,1,SLC22A8,False,0.017538018276294,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Prostaglandins,6,"SLC22A1, SLC22A2, SLCO1B1",False,0.6141885600122465,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Putrescine,1,SLC22A4,False,0.0570918454768809,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Pyruvate,1,SLC16A1,True,0.0019017126921743,1,8,IEC_Colonocyte_NOS (self) (2.2e-03); Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),IEC_Colonocyte_NOS (self) (2.2e-03),Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),True,4,IEC (self) (2.2e-03); IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),IEC (self) (2.2e-03),IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),True
13473_HS4_UC-Slice_1,Serotonin,6,"SLC22A1, SLC22A2, SLC6A4",False,0.6141885600122465,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Sodium,78,"SLC10A1, SLC12A2, SLC1A5, SLC22A4, SLC22A5, SLC29A1, SLC5A1, SLC5A3, SLC5A5, SLC5A7, SLC6A2, SLC6A4",True,0.0019017126921743,8,31,IEC_Colonocyte_NOS–IEC_ISC (2.2e-03); IEC_Goblet (self) (2.2e-03); IEC_Goblet–IEC_ISC (2.2e-03); IEC_ISC (self) (2.2e-03); IEC_ISC–T_CD4 (2.2e-03); IEC_Colonocyte_NOS–IEC_Goblet_2 (4.0e-03); IEC_BEST4_OTOP2–IEC_ISC (5.6e-03); Fibroblast_CTF_S2–IEC_Goblet (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (7.1e-03); IEC_Goblet–T_CD4 (7.1e-03); Endothelial_venous–IEC_Colonocyte_NOS (8.5e-03); Fibroblast_CTF_S2–IEC_ISC (1.0e-02); Fibroblast_submucosal_S3–MNP_mDC (1.1e-02); IEC_Goblet_2–MNP_macrophage (1.5e-02); IEC_CT_absorptive_colonocyte (self) (1.6e-02); MNP_mDC–T_CD4 (1.8e-02); IEC_ISC–MAST (2.0e-02); IEC_Goblet–MAST (2.1e-02); MNP_macrophage–Pericyte (2.4e-02); IEC_CT_absorptive_colonocyte–MNP_mDC (2.6e-02); IEC_ISC–IEC_Tuft (2.7e-02); Muscularis_mucosa (self) (2.8e-02); Enteric_glia–T_CD4 (3.0e-02); IEC_Colonocyte_NOS–Pericyte (3.0e-02); MNP_mDC (self) (3.0e-02); IEC_Goblet_2–T_CD8 (3.1e-02); Enteric_glia–IEC_ISC (3.4e-02); IEC_ISC–T_CD8 (3.8e-02); Fibroblast_CTF_S2–Plasma (4.0e-02); Enteric_glia–T_CD8 (4.2e-02); Fibroblast_cCF_S1–Muscularis_mucosa (4.6e-02),IEC_Goblet (self) (2.2e-03); IEC_ISC (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (1.6e-02); Muscularis_mucosa (self) (2.8e-02); MNP_mDC (self) (3.0e-02),IEC_Colonocyte_NOS–IEC_ISC (2.2e-03); IEC_Goblet–IEC_ISC (2.2e-03); IEC_ISC–T_CD4 (2.2e-03); IEC_Colonocyte_NOS–IEC_Goblet_2 (4.0e-03); IEC_BEST4_OTOP2–IEC_ISC (5.6e-03); Fibroblast_CTF_S2–IEC_Goblet (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (7.1e-03); IEC_Goblet–T_CD4 (7.1e-03); Endothelial_venous–IEC_Colonocyte_NOS (8.5e-03); Fibroblast_CTF_S2–IEC_ISC (1.0e-02); Fibroblast_submucosal_S3–MNP_mDC (1.1e-02); IEC_Goblet_2–MNP_macrophage (1.5e-02); MNP_mDC–T_CD4 (1.8e-02); IEC_ISC–MAST (2.0e-02); IEC_Goblet–MAST (2.1e-02); MNP_macrophage–Pericyte (2.4e-02); IEC_CT_absorptive_colonocyte–MNP_mDC (2.6e-02); IEC_ISC–IEC_Tuft (2.7e-02); Enteric_glia–T_CD4 (3.0e-02); IEC_Colonocyte_NOS–Pericyte (3.0e-02); IEC_Goblet_2–T_CD8 (3.1e-02); Enteric_glia–IEC_ISC (3.4e-02); IEC_ISC–T_CD8 (3.8e-02); Fibroblast_CTF_S2–Plasma (4.0e-02); Enteric_glia–T_CD8 (4.2e-02); Fibroblast_cCF_S1–Muscularis_mucosa (4.6e-02),True,9,Fibroblast–IEC (2.2e-03); IEC (self) (2.2e-03); IEC–T (2.2e-03); IEC–MAST (8.9e-03); Enteric_glia–T (2.0e-02); Enteric_glia–IEC (2.1e-02); MNP–Pericyte (2.5e-02); Muscularis_mucosa (self) (3.8e-02); Fibroblast–Myofibroblast (4.9e-02),IEC (self) (2.2e-03); Muscularis_mucosa (self) (3.8e-02),Fibroblast–IEC (2.2e-03); IEC–T (2.2e-03); IEC–MAST (8.9e-03); Enteric_glia–T (2.0e-02); Enteric_glia–IEC (2.1e-02); MNP–Pericyte (2.5e-02); Fibroblast–Myofibroblast (4.9e-02),True
13473_HS4_UC-Slice_1,Sodium_D-Glucose cotransport,1,SLC5A2,False,0.0159615658725915,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Sodium_calcium_potassium exchange,1,SLC24A1,False,0.5115035454133399,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Sodium_hydrogen exchange,3,"SLC9A1, SLC9A3",True,0.0019017126921743,3,14,Endothelial_venous (self) (2.2e-03); Fibroblast_CTF_S2–IEC_Colonocyte_NOS (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_CT_absorptive_colonocyte–T_CD8 (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); IEC_Colonocyte_NOS–T_CD8 (2.2e-03); IEC_CT_absorptive_colonocyte–T_CD4 (2.0e-02); Endothelial_venous–IEC_Colonocyte_NOS (2.1e-02); IEC_ISC–Myofibroblast (2.3e-02); Endothelial_arterial–T_CD8 (3.1e-02); Fibroblast_cCF_S1–IEC_CT_absorptive_colonocyte (3.9e-02); IEC_ISC–IEC_Tuft (4.1e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (5.0e-02),Endothelial_venous (self) (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03),Fibroblast_CTF_S2–IEC_Colonocyte_NOS (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_CT_absorptive_colonocyte–T_CD8 (2.2e-03); IEC_Colonocyte_NOS–T_CD8 (2.2e-03); IEC_CT_absorptive_colonocyte–T_CD4 (2.0e-02); Endothelial_venous–IEC_Colonocyte_NOS (2.1e-02); IEC_ISC–Myofibroblast (2.3e-02); Endothelial_arterial–T_CD8 (3.1e-02); Fibroblast_cCF_S1–IEC_CT_absorptive_colonocyte (3.9e-02); IEC_ISC–IEC_Tuft (4.1e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (5.0e-02),True,4,IEC (self) (2.2e-03); IEC–T (2.2e-03); Endothelial (self) (1.0e-02); Fibroblast–IEC (1.6e-02),IEC (self) (2.2e-03); Endothelial (self) (1.0e-02),IEC–T (2.2e-03); Fibroblast–IEC (1.6e-02),True
13473_HS4_UC-Slice_1,Spermine,3,"SLC22A1, SLC22A4",False,0.0581523732919442,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Sulfolithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Taurocholic acid,78,"ABCB1, ABCC1, ABCC2, ABCC3, ABCC4, ABCG2, SLC10A1, SLC16A1, SLC22A1, SLCO1B1, SLCO1B3, SLCO2B1",True,0.0019017126921743,12,19,Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); Muscularis_mucosa–T_CD8 (2.2e-03); Fibroblast_submucosal_S3–MNP_mDC (1.4e-02); MAST–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–T_CD8 (2.4e-02); Fibroblast_CTF_S2–MNP_macrophage (2.8e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (2.8e-02); IEC_Goblet_2 (self) (3.3e-02); Fibroblast_submucosal_S3–IEC_Goblet_2 (3.4e-02); IEC_Colonocyte_NOS–MNP_macrophage (3.4e-02); Endothelial_venous–MNP_macrophage (3.6e-02); Fibroblast_CTF_S2–Fibroblast_cCF_S1 (4.3e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (4.3e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.6e-02); IEC_CT_absorptive_colonocyte–IEC_Goblet (4.7e-02); MNP_macrophage–T_CD8 (4.7e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); IEC_Goblet_2 (self) (3.3e-02),Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); Muscularis_mucosa–T_CD8 (2.2e-03); Fibroblast_submucosal_S3–MNP_mDC (1.4e-02); MAST–T_CD8 (1.9e-02); IEC_Colonocyte_NOS–T_CD8 (2.4e-02); Fibroblast_CTF_S2–MNP_macrophage (2.8e-02); Fibroblast_cCF_S1–Fibroblast_submucosal_S3 (2.8e-02); Fibroblast_submucosal_S3–IEC_Goblet_2 (3.4e-02); IEC_Colonocyte_NOS–MNP_macrophage (3.4e-02); Endothelial_venous–MNP_macrophage (3.6e-02); Fibroblast_CTF_S2–Fibroblast_cCF_S1 (4.3e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (4.3e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.6e-02); IEC_CT_absorptive_colonocyte–IEC_Goblet (4.7e-02); MNP_macrophage–T_CD8 (4.7e-02),True,4,IEC (self) (2.2e-03); Fibroblast–Myofibroblast (4.1e-03); Muscularis_mucosa–T (1.0e-02); Endothelial (self) (3.0e-02),IEC (self) (2.2e-03); Endothelial (self) (3.0e-02),Fibroblast–Myofibroblast (4.1e-03); Muscularis_mucosa–T (1.0e-02),True
13473_HS4_UC-Slice_1,Testosterone,15,"ABCB1, ABCG2, SLC10A1, SLC22A1, SLC22A4",True,0.0019017126921743,6,6,Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); MAST–Plasma (2.1e-02); IEC_Colonocyte_NOS (self) (2.5e-02); IEC_Colonocyte_NOS–MAST (3.5e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.5e-02),Endothelial_arterial–Endothelial_lymphatic (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); MAST–Plasma (2.1e-02); IEC_Colonocyte_NOS–MAST (3.5e-02),True,3,IEC (self) (2.2e-03); MAST–Plasma (2.8e-02); Endothelial (self) (3.3e-02),IEC (self) (2.2e-03); Endothelial (self) (3.3e-02),MAST–Plasma (2.8e-02),True
13473_HS4_UC-Slice_1,Thiamine,1,SLC19A1,False,0.8515433703258539,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Thymidine,3,"SLC22A1, SLC29A1",False,0.4201029653732593,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Thyroxine,1,SLCO1B1,False,0.3670747737551844,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Trihydroxycoprostanoic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Urate,1,SLC22A12,False,0.0143492866773158,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Urea,3,"SLC5A1, SLC5A5",True,0.0019017126921743,1,5,IEC_ISC–T_CD8 (1.3e-02); IEC_Goblet–IEC_Tuft (1.6e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (4.1e-02); IEC_Colonocyte_NOS–Myofibroblast (4.4e-02); IEC_Goblet–IEC_Goblet_2 (4.5e-02),,IEC_ISC–T_CD8 (1.3e-02); IEC_Goblet–IEC_Tuft (1.6e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (4.1e-02); IEC_Colonocyte_NOS–Myofibroblast (4.4e-02); IEC_Goblet–IEC_Goblet_2 (4.5e-02),True,2,IEC (self) (7.5e-03); IEC–T (1.5e-02),IEC (self) (7.5e-03),IEC–T (1.5e-02),True
13473_HS4_UC-Slice_1,Uridine,1,SLC29A1,False,0.6141885600122465,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Ursocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Ursodeoxycholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Ursodeoxycholic acid 3-sulfate,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Varanic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0019017126921743,1,2,IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),IEC_Colonocyte_NOS (self) (5.6e-03); IEC_Goblet_2 (self) (1.6e-02),,True,2,IEC (self) (2.0e-02); IEC–T (3.0e-02),IEC (self) (2.0e-02),IEC–T (3.0e-02),True
13473_HS4_UC-Slice_1,Vitamin C,1,SLC23A2,False,0.4229205983285685,0,0,,,,False,0,,,,False
13473_HS4_UC-Slice_1,Vitamin D3,1,CD36,True,0.0019017126921743,1,5,Endothelial_lymphatic–IEC_Colonocyte_NOS (4.0e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (5.6e-03); Endothelial_lymphatic–MNP_macrophage (2.4e-02); IEC_CT_absorptive_colonocyte (self) (2.7e-02); Endothelial_lymphatic–Fibroblast_cCF_S1 (3.0e-02),IEC_CT_absorptive_colonocyte (self) (2.7e-02),Endothelial_lymphatic–IEC_Colonocyte_NOS (4.0e-03); Endothelial_arterial–IEC_CT_absorptive_colonocyte (5.6e-03); Endothelial_lymphatic–MNP_macrophage (2.4e-02); Endothelial_lymphatic–Fibroblast_cCF_S1 (3.0e-02),True,4,Endothelial–IEC (4.1e-03); Endothelial–MNP (1.9e-02); Endothelial–Fibroblast (2.6e-02); Fibroblast–MNP (4.6e-02),,Endothelial–IEC (4.1e-03); Endothelial–MNP (1.9e-02); Endothelial–Fibroblast (2.6e-02); Fibroblast–MNP (4.6e-02),True
13473_HS4_UC-Slice_1,Water,28,"AQP4, AQP5, AQP7, AQP8, AQP9, ATP7A, ATP7B",True,0.0019017126921743,4,12,Enteric_glia–Muscularis_mucosa (2.2e-03); IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_CT_absorptive_colonocyte–MNP_macrophage (2.2e-03); IEC_CT_absorptive_colonocyte–T_CD8 (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03); MAST–T_CD8 (2.2e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (5.6e-03); Enteric_glia–Fibroblast_CTF_S2 (1.4e-02); Fibroblast_cCF_S1–MAST (1.4e-02); Enteric_glia–MNP_macrophage (2.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.8e-02),IEC_CT_absorptive_colonocyte (self) (2.2e-03); IEC_Colonocyte_NOS (self) (2.2e-03),Enteric_glia–Muscularis_mucosa (2.2e-03); IEC_CT_absorptive_colonocyte–IEC_Colonocyte_NOS (2.2e-03); IEC_CT_absorptive_colonocyte–MNP_macrophage (2.2e-03); IEC_CT_absorptive_colonocyte–T_CD8 (2.2e-03); MAST–T_CD8 (2.2e-03); IEC_BEST4_OTOP2–IEC_CT_absorptive_colonocyte (5.6e-03); Enteric_glia–Fibroblast_CTF_S2 (1.4e-02); Fibroblast_cCF_S1–MAST (1.4e-02); Enteric_glia–MNP_macrophage (2.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (2.8e-02),True,7,Enteric_glia–Muscularis_mucosa (2.2e-03); IEC (self) (2.2e-03); IEC–MNP (2.2e-03); IEC–T (2.2e-03); MAST–T (4.1e-03); Fibroblast–MAST (7.5e-03); Enteric_glia–MNP (2.8e-02),IEC (self) (2.2e-03),Enteric_glia–Muscularis_mucosa (2.2e-03); IEC–MNP (2.2e-03); IEC–T (2.2e-03); MAST–T (4.1e-03); Fibroblast–MAST (7.5e-03); Enteric_glia–MNP (2.8e-02),True
13473_HS4_UC-Slice_1,Zinc,3,"SLC30A8, SLC39A8",True,0.0019017126921743,1,5,IEC_Goblet–MNP_macrophage (1.0e-02); Fibroblast_CTF_S2–Plasma (1.3e-02); IEC_Colonocyte_NOS–IEC_ISC (2.8e-02); IEC_Goblet_2–T_CD8 (3.1e-02); IEC_CT_absorptive_colonocyte (self) (3.5e-02),IEC_CT_absorptive_colonocyte (self) (3.5e-02),IEC_Goblet–MNP_macrophage (1.0e-02); Fibroblast_CTF_S2–Plasma (1.3e-02); IEC_Colonocyte_NOS–IEC_ISC (2.8e-02); IEC_Goblet_2–T_CD8 (3.1e-02),True,1,IEC (self) (4.0e-02),IEC (self) (4.0e-02),,True
13473_HS4_UC-Slice_1,alpha-Ketoisovaleric acid,1,SLC16A1,True,0.0019017126921743,1,8,IEC_Colonocyte_NOS (self) (2.2e-03); Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),IEC_Colonocyte_NOS (self) (2.2e-03),Endothelial_arterial–Fibroblast_CTF_S2 (7.1e-03); IEC_CT_absorptive_colonocyte–IEC_Goblet (8.5e-03); IEC_Colonocyte_NOS–Plasma (1.5e-02); IEC_BEST4_OTOP2–IEC_Colonocyte_NOS (1.8e-02); IEC_Colonocyte_NOS–T_CD8 (1.8e-02); Fibroblast_CTF_S2–IEC_Goblet_2 (2.6e-02); IEC_CT_absorptive_colonocyte–MNP_macrophage (4.8e-02),True,4,IEC (self) (2.2e-03); IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),IEC (self) (2.2e-03),IEC–Plasma (1.0e-02); Endothelial–Fibroblast (1.3e-02); IEC–T (4.0e-02),True
13473_HS4_UC-Slice_1,alpha-Tocopherol,3,"NPC1L1, SCARB1",False,0.262178496536562,0,0,,,,False,0,,,,False
