,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
138,SLC1A5,SLC5A3,13009.084200334686,4.419558120038387,4.945146034888507e-06,3.721873068363456e-05,0.007227975905219189,199476.27479129884,0.000999001,0.0036945811779928745,0.05151478722069089,True
140,SLC5A3,SLC5A3,22228.96013107896,7.993169091773702,6.575677745842431e-16,9.099889525698075e-15,0.009781371600132883,34992.60101186625,0.000999001,0.0036945811779928745,0.025426902295970485,True
143,SLC12A2,SLC5A3,-1254.7845753425286,-0.42628622226238794,0.6650503519429358,0.8466071245801764,-0.00061536874096984,31096.26059700597,0.000999001,0.0036945811779928745,0.03786448597548899,True
150,SLC22A5,SLC5A5,14036.133826106085,4.999518133322159,2.873688361623229e-07,2.417279033600716e-06,0.006860691476863502,3845.0619768793244,0.000999001,0.0036945811779928745,0.010880527209271403,True
154,SLC22A5,SLC29A1,-2116.4206097230326,-0.7389952140418603,0.7700450482351775,0.900396207223958,-0.001034480649620113,9249.705677859383,0.01098901,0.03391572254167186,0.02617426582740874,True
157,SLC29A1,SLC29A1,13584.808493473847,4.884874088909054,5.174748472458364e-07,4.26916748977815e-06,0.006225763258149791,17697.143418948297,0.000999001,0.0036945811779928745,0.018647112404431246,True
158,SLC1A5,SLC22A4,-8368.228104422496,-2.8503541781536836,0.9978164715007244,1.0,-0.004649470337549797,30426.894427356463,0.000999001,0.0036945811779928745,0.007857751473710924,True
159,SLC12A2,SLC1A5,15375.021490959618,5.23698161655021,8.161197167650379e-08,7.44926294664258e-07,0.007540184827896313,142625.78431400677,0.000999001,0.0036945811779928745,0.17366885619748107,True
161,SLC22A5,SLC5A1,1223.4417926846252,0.442307434153463,0.32913337604361625,0.6303491889406758,0.0005980034661609226,2407.4206064575696,0.000999001,0.0036945811779928745,0.006812375345372576,True
171,SLC1A5,SLC5A5,-10287.294205724058,-3.5040192087600044,0.9997708538504653,1.0,-0.0057157224523891915,16314.523793080534,0.000999001,0.0036945811779928745,0.004213228980171945,True
172,SLC1A5,SLC29A1,7585.319333035535,2.5836827562242743,0.004887583136413675,0.023826967790016664,0.004214478477367654,131620.45284597384,0.000999001,0.0036945811779928745,0.033991007849656724,True
173,SLC12A2,SLC22A4,-84.21693481158002,-0.02923462433318549,0.5116612665984835,0.7765176543907406,-4.130148725265781e-05,6211.770148313184,0.013986014,0.04255319101379273,0.007563786743104794,True
174,SLC5A5,SLC5A5,37475.4794961617,13.475567126926114,1.089026664075618e-41,2.4589075730970532e-40,0.018785296965665287,3432.5139380314854,0.000999001,0.0036945811779928745,0.028864089794292946,True
175,SLC1A5,SLC5A1,-10300.907112435081,-3.508655985510877,0.9997748114776506,1.0,-0.005723285918056109,17911.03106090358,0.000999001,0.0036945811779928745,0.004625527296271129,True
183,SLC22A1,SLC22A1,10899.224439765212,3.919182157083081,4.442497336140391e-05,0.0002977861495631606,0.004359053335521821,453.10405667064765,0.000999001,0.0036945811779928745,0.0044736600171476765,True
186,SLC3A2,SLC43A2,2568.5452948128996,0.87060999210741,0.19198356938713562,0.44043289447636996,0.001244693307903166,21011.481471078983,0.007992008,0.025396824690202872,0.016946219794241667,True
