,Gene 1,Gene 2,C_p,Z,Z_pval,Z_FDR,C_norm_p,C_np,pval_np,FDR_np,C_norm_np,selected
203,ABCB1,CD36,207499.50733031204,29.689455450018148,5.2528134277473386e-194,2.0047434733421035e-193,0.018620875776285316,14238.82085094247,0.000999001,0.001998001942411065,0.03213120604638417,True
206,SLC6A3,SLC6A3,94519.78758247988,28.842309878219957,3.1634778891692342e-183,1.1963698199040012e-182,0.011324943901740969,442.13582115005556,0.000999001,0.001998001942411065,0.011802466588791305,True
208,ATP7A,ATP7B,40551.40964099993,8.037040366072945,4.601717874392182e-16,1.1672650217970414e-15,0.006619141893352766,183807.32165551162,0.000999001,0.001998001942411065,0.07356536328514077,True
209,ATP7A,SLC20A2,63341.50618685286,12.877963473100486,2.9947605153150526e-38,8.533016262815493e-38,0.010339132989486941,928243.2099021566,0.000999001,0.001998001942411065,0.3715115825549036,True
210,ATP7A,ATP7A,88354.83679720038,26.961101451065538,2.113646119127828e-160,7.645885091801534e-160,0.014422019034657521,315051.1524580752,0.000999001,0.001998001942411065,0.126093195174337,True
211,SLC20A2,SLC20A2,104190.62211053603,31.79332377037228,4.002786480993903e-222,1.6011145923975612e-221,0.016971139669404178,772971.7272204746,0.000999001,0.001998001942411065,0.1895154857474098,True
212,ATP7B,ATP7B,151596.7159669601,46.25909103555818,0.0,0.0,0.02413892693400558,43112.644949955415,0.000999001,0.001998001942411065,0.05615845297408845,True
213,ATP7B,SLC20A2,46036.53190102444,9.124157914067888,3.6148050267179705e-20,9.517461336168834e-20,0.0073304521985558275,291422.2848936842,0.000999001,0.001998001942411065,0.3796061387743806,True
216,SLC19A1,SLC19A1,121951.56526098849,37.212999789298834,2.1028404053571117e-303,8.926342945189373e-303,0.02360383156470125,191037.90189597086,0.000999001,0.001998001942411065,0.11315225634602609,True
218,CHRNA5,CHRNA5,171356.50975751394,52.288707798498514,0.0,0.0,0.032308267198535676,17064.11685327339,0.000999001,0.001998001942411065,0.05154686914365111,True
219,FOLR1,FOLR1,1978269.6206991086,603.6605337594787,0.0,0.0,0.41177587612214234,28515112.93289008,0.000999001,0.001998001942411065,0.7828204526510262,True
221,ABCC4,ABCC4,986609.7681233305,301.0597610184054,0.0,0.0,0.19931840104450635,3108078.2527368823,0.000999001,0.001998001942411065,0.4181484362849151,True
224,ABCG2,FOLR2,391224.03301590664,52.920893966169174,0.0,0.0,0.033915665392070846,56570.30048097947,0.000999001,0.001998001942411065,0.11972755988447169,True
225,ABCC3,ABCC3,327541.3699222065,99.94785145903198,0.0,0.0,0.04176597688199606,131745.58009764145,0.000999001,0.001998001942411065,0.08644551704139168,True
231,ABCC4,SLC19A1,396359.36693605897,68.8705202548042,0.0,0.0,0.08007392366181448,1391911.6178541868,0.000999001,0.001998001942411065,0.18726223058895633,True
233,FOLR1,SLC19A1,209611.56647729955,30.595554155519146,7.01256426356546e-206,2.7521006921162566e-205,0.04363054738768228,4198038.455784831,0.000999001,0.001998001942411065,0.11524802205546869,True
