,Metabolite,C_p,Z,Z_pval,Z_FDR,C_np,pval_np,FDR_np,selected
20,Adenine,172007.3525298356,52.487309693418354,0.0,0.0,778429.8373990774,0.000999001,0.0010447068979927137,True
21,Adenosine,476694.8421666793,145.46139709764878,0.0,0.0,1626794.8879518933,0.000999001,0.0010447068979927137,True
22,Adenosine diphosphate ribose,1628021.337281567,496.78376453453563,0.0,0.0,1928641.6684059224,0.000999001,0.0010447068979927137,True
23,Adenosine triphosphate,1800624.270629866,146.0149775342668,0.0,0.0,54943308.50027628,0.000999001,0.0010447068979927137,True
24,Adenosylcobalamin,88374.05196586787,26.966964877796013,1.8041615748166862e-160,2.0328581124695056e-160,3930.5766841376962,0.000999001,0.0010447068979927137,True
25,Amiloride-sensitive sodium transport,2330669.379308042,282.69302785684215,0.0,0.0,17569213.07285707,0.000999001,0.0010447068979927137,True
27,Anion exchange,399979.6980285813,48.05883701822515,0.0,0.0,256529.393638454,0.000999001,0.0010447068979927137,True
28,Betaine,159302.12240463478,48.61036293213446,0.0,0.0,74061.38218286994,0.000999001,0.0010447068979927137,True
29,Bilirubin,36990.17337707852,5.410829134389794,3.1366803771426984e-08,3.3017688180449455e-08,8311.015986955617,0.000999001,0.0010447068979927137,True
30,Butyrate,231591.6035166769,70.6691896444759,0.0,0.0,744822.7830884114,0.000999001,0.0010447068979927137,True
31,Cadmium,513520.71233916853,156.69865425000097,0.0,0.0,209246.35762769368,0.000999001,0.0010447068979927137,True
32,Calcidiol,824412.3843457326,104.8667335793319,0.0,0.0,5524.385332704603,0.000999001,0.0010447068979927137,True
33,Calcium,88374.05196586787,26.966964877796013,1.8041615748166862e-160,2.0328581124695056e-160,3930.5766841376962,0.000999001,0.0010447068979927137,True
34,Calcium release-activated calcium transport,676082.3576052304,94.78878039628808,0.0,0.0,4944532.772293455,0.000999001,0.0010447068979927137,True
35,Chenodeoxycholic acid,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
36,Chenodeoxycholic acid 3-sulfate,636348.8518256224,43.466607366475834,0.0,0.0,157829.51706200285,0.000999001,0.0010447068979927137,True
37,Chloride,1340554.1729916327,114.49864104565138,0.0,0.0,1548521.2835054845,0.000999001,0.0010447068979927137,True
