sample_id,metabolite,n_gene_pairs,transporter_genes,global_significant,global_FDR_np,n_sig_gene_pairs_global,Tier1_n_sig_pairs,Tier1_interactions,Tier1_within_Tcell,Tier1_Tcell_interfaces,Tier1_tcell_involved,Tier2_n_sig_pairs,Tier2_interactions,Tier2_within_Tcell,Tier2_Tcell_interfaces,Tier2_tcell_involved,Tier3_n_sig_pairs,Tier3_interactions,Tier3_within_Tcell,Tier3_Tcell_interfaces,Tier3_tcell_involved
Human_Breast,L-Tyrosine,1,SLC7A5,True,0.0013051464301233,1,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,L-Valine,1,SLC43A2,True,0.0013051464301233,1,3,T Cell–other (2.4e-03); T Cell (self) (9.2e-03); other (self) (2.4e-03),T Cell (self) (9.2e-03),T Cell–other (2.4e-03),True,3,CD8 T Cell–other (2.4e-03); CD8 T Cell (self) (9.2e-03); other (self) (2.4e-03),CD8 T Cell (self) (9.2e-03),CD8 T Cell–other (2.4e-03),True,3,Exhausted CD8 T cell–other (2.7e-03); Exhausted CD8 T cell (self) (9.9e-03); other (self) (2.7e-03),Exhausted CD8 T cell (self) (9.9e-03),Exhausted CD8 T cell–other (2.7e-03),True
Human_Breast,Leukotriene C4,1,ABCC1,True,0.0013051464301233,1,2,T Cell (self) (2.4e-03); other (self) (2.4e-03),T Cell (self) (2.4e-03),,True,2,CD8 T Cell (self) (2.4e-03); other (self) (2.4e-03),CD8 T Cell (self) (2.4e-03),,True,2,Exhausted CD8 T cell (self) (2.7e-03); other (self) (2.7e-03),Exhausted CD8 T cell (self) (2.7e-03),,True
Human_Breast,Lithocholic acid,10,"ABCC3, SLC10A1, SLCO1B1, SLCO1B3",True,0.0013051464301233,5,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,2,Exhausted CD8 T cell (self) (4.0e-02); other (self) (2.7e-03),Exhausted CD8 T cell (self) (4.0e-02),,True
Human_Breast,Malic acid,1,SLC1A3,True,0.0013051464301233,1,2,T Cell–other (2.4e-03); other (self) (2.4e-03),,T Cell–other (2.4e-03),True,2,CD8 T Cell–other (2.4e-03); other (self) (2.4e-03),,CD8 T Cell–other (2.4e-03),True,2,Exhausted CD8 T cell–other (2.7e-03); other (self) (2.7e-03),,Exhausted CD8 T cell–other (2.7e-03),True
Human_Breast,Manganese,3,"SLC11A1, SLC39A8",True,0.0013051464301233,2,2,T Cell–other (2.4e-03); other (self) (2.4e-03),,T Cell–other (2.4e-03),True,2,CD8 T Cell–other (2.4e-03); other (self) (2.4e-03),,CD8 T Cell–other (2.4e-03),True,2,Exhausted CD8 T cell–other (2.7e-03); other (self) (2.7e-03),,Exhausted CD8 T cell–other (2.7e-03),True
Human_Breast,N-Desmethylcitalopram,3,"ABCB1, SLC6A4",True,0.0047952046617865,2,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (5.2e-03),,,False
Human_Breast,N-Desmethyleletriptan,1,ABCB1,True,0.0166272080745803,1,1,other (self) (1.5e-02),,,False,1,other (self) (1.5e-02),,,False,1,other (self) (1.4e-02),,,False
Human_Breast,N-Desmethyltamoxifen,3,"ABCB1, ABCG2",True,0.0116430326304632,1,1,other (self) (1.5e-02),,,False,1,other (self) (1.5e-02),,,False,1,other (self) (1.4e-02),,,False
Human_Breast,N-desmethylimatinib,10,"ABCB1, ABCG2, SLC22A1, SLC22A2",True,0.0025091187183766,2,1,other (self) (4.8e-03),,,False,1,other (self) (4.8e-03),,,False,1,other (self) (7.7e-03),,,False
Human_Breast,Neurotransmitter,6,"SLC6A17, SLC6A5, SLC6A9",True,0.0013051464301233,5,1,other (self) (2.4e-03),,,False,1,other (self) (2.4e-03),,,False,1,other (self) (2.7e-03),,,False
Human_Breast,Nicotinate,6,"SLC16A1, SLC22A5, SLCO2B1",True,0.0013051464301233,4,3,T Cell–other (2.4e-03); T Cell (self) (2.7e-02); other (self) (2.4e-03),T Cell (self) (2.7e-02),T Cell–other (2.4e-03),True,3,CD8 T Cell–other (2.4e-03); CD8 T Cell (self) (2.7e-02); other (self) (2.4e-03),CD8 T Cell (self) (2.7e-02),CD8 T Cell–other (2.4e-03),True,3,Exhausted CD8 T cell–other (2.7e-03); Exhausted CD8 T cell (self) (2.2e-02); other (self) (2.7e-03),Exhausted CD8 T cell (self) (2.2e-02),Exhausted CD8 T cell–other (2.7e-03),True
