cell_type,gene_pair,n_cells,frac_sig,mean_cs,mean_cs_sig,mean_neg_log10_pval,log2_enrichment
IEC,SLC3A2_SLC40A1,7778,0.003342761635381846,0.5258109777942243,66.2647010528313,2.3758261,0.09504714311405255
IEC,SLC40A1_SLC40A1,7778,0.04525584983286192,0.9949212493018488,21.568712591108692,1.4298508,-0.06795844438846936
IEC,SLC22A4_SLC22A5,7778,0.0021856518385188995,0.2721146435610624,63.914940333888836,2.6036491,0.6425349384165457
IEC,SLC16A9_SLC22A5,7778,0.00565698122910774,0.5186640521831469,64.94186283341377,2.478086,0.6425349384165457
IEC,SLC16A9_SLC16A9,7778,0.004628439187451787,0.07298721863553914,15.769294070756208,2.6344998,0.642534938416546
IEC,SLC12A2_SLC12A2,7778,0.13731036256106968,7.571696257996232,42.36938010041318,1.0396532,0.5752365491277056
IEC,SLC12A2_SLC5A3,7778,0.0025713551041398816,3.830480144618009,71.75334575090656,1.7281678,0.5050314146666106
IEC,SLC12A2_SLC1A5,7778,0.0030856261249678583,3.684126505355096,71.44181591537982,1.7006319,0.4726099369742334
IEC,SLC12A2_SLC5A1,7778,0.003214193880174852,2.048420175199041,53.3913964961771,1.9875282,0.5859514100501781
IEC,SLC1A5_SLC5A3,7778,0.0021856518385188995,1.0821221330632906,58.53412611368683,2.155789,0.2705661610295879
IEC,SLC5A1_SLC5A1,7778,0.017099511442530215,0.23456127618539171,13.717425610300577,2.1113582,0.5582660215189419
IEC,CPT1A_CPT1A,7778,0.09976857804062741,10.124094786478485,49.70940763230301,0.8385479,0.5299207801638502
IEC,FABP5_FABP5,7778,0.053869889431730524,1.3742547696112173,20.86848007940892,1.2567186,0.2818790095592732
IEC,CD36_MSR1,7778,0.0,0.001699299584378888,,2.959682,-inf
IEC,CD36_CD36,7778,0.0005142710208279763,0.005128256737960727,9.971895226964634,2.7938883,-2.311661371970329
IEC,MSR1_MSR1,7778,0.00025713551041398817,0.0030859795886896443,12.001374620414026,2.831531,-2.7497824843622145
IEC,ABCA1_ABCA1,7778,0.005914116739521728,0.07401698704961716,12.515307071128746,2.0512586,-0.8673261070638915
IEC,ABCG2_ABCG2,7778,0.027899202879917716,0.8726719234202858,31.279457236695773,2.4682102,0.6227264573363653
IEC,ABCB1_ABCB1,7778,0.028799177166366676,0.7365453113936958,25.575220678661456,2.1603668,0.6043998095297747
IEC,ABCB1_ABCG2,7778,0.021985086140395987,1.5313400143422655,64.35044228013275,2.8339708,0.6341226986003455
IEC,SLC20A2_SLC20A2,7778,0.008871175109282592,0.13717294997464316,15.462771085547455,2.5964139,0.6013122756900329
IEC,ABCC3_ABCG2,7778,0.0042427359218308045,0.4367879202864816,61.79515599321262,2.7045877,0.6425349384165457
IEC,ABCC3_ABCC3,7778,0.030470557984057598,0.44356693250823265,14.557230384173137,1.8225632,0.6124149500402103
IEC,SLC15A1_SLC15A1,7778,0.00282849061455387,0.04201918150397792,14.85569062445183,2.954086,0.6425349384165457
