gene,metabolite,cell_type,mean,std,n
ATP1A1,Cortisol|Hydroxylansoprazole|N-Desmethyltamoxifen,Enteric_glia,0.0,0.0,92
ATP1A1,Estradiol,Enteric_glia,0.0,0.0,92
ATP1A1,Fatty acid,Enteric_glia,0.0,0.0,92
ATP1A1,Folic acid,Enteric_glia,0.0,0.0,92
ATP1A1,Glycyl-glycine|L-Dopa,Enteric_glia,0.0,0.0,92
ATP1A1,Iron,Enteric_glia,0.0,0.0,92
ATP1A1,L-Arginine|L-Cystine|L-Lysine|L-Ornithine,Enteric_glia,0.0,0.0,92
ATP1A1,L-Carnitine,Enteric_glia,0.0,0.0,92
ATP1A1,L-Glutamate,Enteric_glia,0.0,0.0,92
ATP1A1,N-desmethylimatinib,Enteric_glia,0.0,0.0,92
ATP1A1,Neurotransmitter,Enteric_glia,0.0,0.0,92
ATP1A1,Nicotinate,Enteric_glia,0.0,0.0,92
ATP1A1,O-Desmethylverapamil (D-702),Enteric_glia,0.0,0.0,92
ATP1A1,Phosphate,Enteric_glia,0.0,0.0,92
ATP1A1,Progesterone,Enteric_glia,0.0,0.0,92
ATP1A1,Sodium,Enteric_glia,0.0,0.0,92
ATP1A1,Sodium_hydrogen exchange,Enteric_glia,0.0,0.0,92
ATP1A1,Taurocholic acid,Enteric_glia,0.0,0.0,92
ATP1A1,Testosterone,Enteric_glia,0.0,0.0,92
ATP1A1,Urea,Enteric_glia,0.0,0.0,92
ATP1A1,Vitamin D3,Enteric_glia,0.0,0.0,92
ATP1A1,Water,Enteric_glia,0.0,0.0,92
ATP1A1,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid|1b,3a,12a-Trihydroxy-5b-cholanoic acid|3-Sulfodeoxycholic acid|3alpha,7alpha-Dihydroxycoprostanic acid|3b-Hydroxy-5-cholenoic acid|Chenodeoxycholic acid|Chenodeoxycholic acid 3-sulfate|Coprocholic acid|Deoxycholic acid|Folinic acid|Glutathione|Glycochenodeoxycholate-3-sulfate|Hyodeoxycholic acid|Isoursodeoxycholic acid|Lithocholic acid|Sulfolithocholic acid|Trihydroxycoprostanoic acid|Ursocholic acid|Ursodeoxycholic acid|Ursodeoxycholic acid 3-sulfate|Varanic acid",Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,"17a-Ethynylestradiol|3',4'-Dihydrodiol|4'-Hydroxydiclofenac|4-Hydroxycyclophosphamide|8-Hydroxycarvedilol|E-3179|Estriol|Glycerol|N-Desmethylcitalopram|N-Desmethyleletriptan|O-Deethylated candesartan",Fibroblast_CTF_S2,-3.1598518e-07,2.1866445e-08,349
ATP1A1,2-Hydroxychlorpropamide,Fibroblast_CTF_S2,-3.2566115e-07,2.3049958e-08,349
ATP1A1,25-Hydroxycholesterol,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,4-ene-Valproic acid,Fibroblast_CTF_S2,-7.15567e-07,2.141861e-08,349
ATP1A1,5-Hydroxyomeprazole,Fibroblast_CTF_S2,-1.3757575e-06,1.4890075e-07,349
ATP1A1,Acetate,Fibroblast_CTF_S2,6.2638975e-07,1.16946985e-08,349
ATP1A1,Acetyl-L-Carnitine|Choline|Creatine|Dopamine|Histamine|Norepinephrine,Fibroblast_CTF_S2,-1.2372126e-07,2.1539426e-09,349
ATP1A1,Adenosine triphosphate,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Amiloride-sensitive sodium transport,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Anion exchange,Fibroblast_CTF_S2,-0.00013753757,3.2159382e-06,349
ATP1A1,Butyrate|D-Lactate|Ketone bodies|L-Lactate|Pyruvate|alpha-Ketoisovaleric acid,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Cadmium|Manganese|Zinc,Fibroblast_CTF_S2,-1.0856075e-07,7.935721e-09,349
ATP1A1,Chloride,Fibroblast_CTF_S2,-3.418038e-07,5.8659984e-09,349
ATP1A1,Chloride ion,Fibroblast_CTF_S2,-1.320748e-05,1.6653502e-07,349
ATP1A1,Cholesterol,Fibroblast_CTF_S2,-2.1586986e-06,7.198415e-08,349
ATP1A1,Cholic acid,Fibroblast_CTF_S2,-2.3486005e-07,2.7302753e-09,349
ATP1A1,Citric acid|Oxalic acid,Fibroblast_CTF_S2,3.4427543e-07,5.7808453e-08,349
ATP1A1,Cortisol|Hydroxylansoprazole|N-Desmethyltamoxifen,Fibroblast_CTF_S2,-1.1924801e-06,1.5856102e-08,349
ATP1A1,Estradiol,Fibroblast_CTF_S2,-7.810774e-07,4.658564e-08,349
ATP1A1,Fatty acid,Fibroblast_CTF_S2,9.085779e-06,8.103762e-08,349
ATP1A1,Folic acid,Fibroblast_CTF_S2,-3.5778643e-07,4.59411e-09,349
ATP1A1,Glycyl-glycine|L-Dopa,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Iron,Fibroblast_CTF_S2,-8.7102835e-06,1.7781468e-07,349
ATP1A1,L-Arginine|L-Cystine|L-Lysine|L-Ornithine,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,L-Carnitine,Fibroblast_CTF_S2,-7.04292e-08,9.962938e-09,349
ATP1A1,L-Glutamate,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,N-desmethylimatinib,Fibroblast_CTF_S2,-7.642982e-07,8.1335365e-09,349
ATP1A1,Neurotransmitter,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Nicotinate,Fibroblast_CTF_S2,7.172903e-07,2.1259975e-08,349
ATP1A1,O-Desmethylverapamil (D-702),Fibroblast_CTF_S2,-4.4813632e-07,7.491836e-08,349
ATP1A1,Phosphate,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Progesterone,Fibroblast_CTF_S2,-1.6411875e-06,4.764525e-08,349
ATP1A1,Sodium,Fibroblast_CTF_S2,-1.7095235e-05,2.306856e-06,349
ATP1A1,Sodium_hydrogen exchange,Fibroblast_CTF_S2,5.8249293e-07,2.5239688e-08,349
ATP1A1,Taurocholic acid,Fibroblast_CTF_S2,-1.7329185e-06,6.027758e-08,349
ATP1A1,Testosterone,Fibroblast_CTF_S2,-1.6743554e-06,4.8598636e-08,349
ATP1A1,Urea,Fibroblast_CTF_S2,1.6541438e-07,4.7350612e-09,349
ATP1A1,Vitamin D3,Fibroblast_CTF_S2,0.0,0.0,349
ATP1A1,Water,Fibroblast_CTF_S2,9.625641e-06,1.6025128e-07,349
ATP1A1,"(3a,5b,7a)-23-Carboxy-7-hydroxy-24-norcholan-3-yl-b-D-Glucopyranosiduronic acid|1b,3a,12a-Trihydroxy-5b-cholanoic acid|3-Sulfodeoxycholic acid|3alpha,7alpha-Dihydroxycoprostanic acid|3b-Hydroxy-5-cholenoic acid|Chenodeoxycholic acid|Chenodeoxycholic acid 3-sulfate|Coprocholic acid|Deoxycholic acid|Folinic acid|Glutathione|Glycochenodeoxycholate-3-sulfate|Hyodeoxycholic acid|Isoursodeoxycholic acid|Lithocholic acid|Sulfolithocholic acid|Trihydroxycoprostanoic acid|Ursocholic acid|Ursodeoxycholic acid|Ursodeoxycholic acid 3-sulfate|Varanic acid",Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,"17a-Ethynylestradiol|3',4'-Dihydrodiol|4'-Hydroxydiclofenac|4-Hydroxycyclophosphamide|8-Hydroxycarvedilol|E-3179|Estriol|Glycerol|N-Desmethylcitalopram|N-Desmethyleletriptan|O-Deethylated candesartan",Fibroblast_FRC_S4,-3.195587e-07,1.6936262e-08,3
ATP1A1,2-Hydroxychlorpropamide,Fibroblast_FRC_S4,-3.30051e-07,1.8578046e-08,3
ATP1A1,25-Hydroxycholesterol,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,4-ene-Valproic acid,Fibroblast_FRC_S4,-7.245615e-07,1.3271347e-08,3
ATP1A1,5-Hydroxyomeprazole,Fibroblast_FRC_S4,-1.4060316e-06,1.1710883e-07,3
ATP1A1,Acetate,Fibroblast_FRC_S4,6.243431e-07,7.811271e-09,3
ATP1A1,Acetyl-L-Carnitine|Choline|Creatine|Dopamine|Histamine|Norepinephrine,Fibroblast_FRC_S4,-1.2318756e-07,1.2639794e-09,3
ATP1A1,Adenosine triphosphate,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,Amiloride-sensitive sodium transport,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,Anion exchange,Fibroblast_FRC_S4,-0.00013667405,2.214753e-06,3
ATP1A1,Butyrate|D-Lactate|Ketone bodies|L-Lactate|Pyruvate|alpha-Ketoisovaleric acid,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,Cadmium|Manganese|Zinc,Fibroblast_FRC_S4,-1.10777286e-07,6.753507e-09,3
ATP1A1,Chloride,Fibroblast_FRC_S4,-3.4313595e-07,4.9663633e-09,3
ATP1A1,Chloride ion,Fibroblast_FRC_S4,-1.3233074e-05,1.5723899e-07,3
ATP1A1,Cholesterol,Fibroblast_FRC_S4,-2.1413068e-06,6.393146e-08,3
ATP1A1,Cholic acid,Fibroblast_FRC_S4,-2.3604515e-07,2.3737239e-09,3
ATP1A1,Citric acid|Oxalic acid,Fibroblast_FRC_S4,3.5720277e-07,4.9281283e-08,3
ATP1A1,Cortisol|Hydroxylansoprazole|N-Desmethyltamoxifen,Fibroblast_FRC_S4,-1.1929195e-06,6.937201e-09,3
ATP1A1,Estradiol,Fibroblast_FRC_S4,-7.864798e-07,3.546375e-08,3
ATP1A1,Fatty acid,Fibroblast_FRC_S4,9.103783e-06,6.947679e-08,3
ATP1A1,Folic acid,Fibroblast_FRC_S4,-3.5593692e-07,2.9839553e-09,3
ATP1A1,Glycyl-glycine|L-Dopa,Fibroblast_FRC_S4,0.0,0.0,3
ATP1A1,Iron,Fibroblast_FRC_S4,-8.747153e-06,1.6274926e-07,3
